symbol,zoneId,startTime,endTime,startIndex,upper,lower,widthPct,merges,triggerSignal,firstMove,ctx,truncated,touchIdx,touchTime,approach,ageAtTest,distAwayPct,volRatio,testSpreadPct,trendAt,outcome8,resolvedIdx8,ext8Pct,outcome24,resolvedIdx24,ext24Pct,dist10,last10,closeVsEma,emaSlope,closeVsVwap
BTCUSDT,104,2024-05-25 23:00,2024-05-26 07:15,122790,69160.4,69128.9,0.045,0,31.61,UP,MIDDLE,false,122802,2024-05-26 02:00,ABOVE,12,0.3,0.77,0.11,1,THROUGH,122803,0.432,THROUGH,122803,0.432,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,105,2024-05-26 07:30,2024-06-11 01:30,122824,69185,69128.9,0.081,1,22.06,UP,TOP,false,122828,2024-05-26 08:30,ABOVE,4,0.44,2.61,0.248,1,BOUNCE,122830,0.127,BOUNCE,122830,0.347,OVERLAP,THROUGH,ABOVE,RISING,ABOVE
BTCUSDT,106,2024-06-11 01:45,2024-07-10 12:15,124337,69520.4,69408.5,0.163,0,32.16,DOWN,BOTTOM,false,124476,2024-06-12 12:30,BELOW,139,4.75,24.15,2.099,1,BOUNCE,124477,0.539,BOUNCE,124477,1.193,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,107,2024-07-10 12:30,2024-07-15 21:45,127164,58519.8,58380,0.241,0,23.66,DOWN,BOTTOM,false,127218,2024-07-11 02:00,BELOW,54,1.92,1.8,0.705,-1,BOUNCE,127219,2.312,BOUNCE,127219,2.312,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,108,2024-07-15 22:00,2024-08-08 21:15,127682,63616.2,63468.3,0.231,0,30.68,UP,TOP,false,127712,2024-07-16 05:30,ABOVE,30,1.88,4.39,0.912,1,BOUNCE,127713,0.385,BOUNCE,127713,0.385,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,109,2024-08-08 21:30,2024-08-19 09:30,129984,59695.4,59556.3,0.23,0,34.47,UP,MIDDLE,false,130052,2024-08-09 14:30,ABOVE,68,4.41,3.44,1.446,1,BOUNCE,130053,1.437,BOUNCE,130053,2.121,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,110,2024-08-19 09:45,2024-09-14 17:45,130993,58648.7,58520.6,0.221,0,45.8,DOWN,TOP,false,131006,2024-08-19 13:00,BELOW,13,0.96,1.27,0.338,-1,THROUGH,131007,0.507,THROUGH,131007,1.05,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,111,2024-09-14 18:00,2024-10-20 21:45,133522,59859.9,59813.2,0.078,0,23.05,DOWN,MIDDLE,false,133527,2024-09-14 19:15,BELOW,5,0.36,0.57,0.209,-1,BOUNCE,133528,0.122,BOUNCE,133528,0.122,OVERLAP,NONE,ABOVE,FALLING,BELOW
BTCUSDT,112,2024-10-20 22:00,2024-10-28 20:45,136994,68767.9,68659.1,0.158,0,20.61,IN,MIDDLE,false,137013,2024-10-21 02:45,ABOVE,19,0.95,1.32,0.431,1,THROUGH,137014,0.1,THROUGH,137014,0.591,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,113,2024-10-28 21:00,2024-11-05 19:30,137758,69509.3,69500,0.013,0,100.49,UP,MIDDLE,false,137759,2024-10-28 21:15,ABOVE,1,0.2,0.36,0.359,1,BOUNCE,137760,1.182,BOUNCE,137760,3.018,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,114,2024-11-05 19:45,2024-11-10 17:15,138521,70008.4,69857,0.22,0,29.77,DOWN,MIDDLE,false,138536,2024-11-05 23:30,BELOW,15,1.29,0.87,0.674,1,BOUNCE,138537,0.86,BOUNCE,138537,0.86,OVERLAP,NONE,BELOW,RISING,ABOVE
BTCUSDT,115,2024-11-10 17:30,2024-12-14 00:45,138992,79870,79696,0.217,0,23.11,UP,MIDDLE,false,139000,2024-11-10 19:30,ABOVE,8,1.31,1.29,0.774,1,THROUGH,139002,1.436,THROUGH,139002,1.436,OVERLAP,BOUNCE,BELOW,RISING,ABOVE
BTCUSDT,116,2024-12-14 01:00,2025-01-09 01:45,142190,101271.4,101106.1,0.162,0,24.44,UP,BOTTOM,false,142236,2024-12-14 12:30,ABOVE,46,1.27,3.57,0.232,1,THROUGH,142239,0.325,THROUGH,142239,0.325,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,117,2025-01-09 02:00,2025-01-10 13:15,144690,95083.5,94930.9,0.162,0,29.65,DOWN,TOP,false,144809,2025-01-10 07:45,BELOW,119,3.88,3.34,0.609,1,BOUNCE,144810,0.618,BOUNCE,144810,2.348,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,118,2025-01-10 13:30,2025-02-21 09:00,144832,95083.5,94683.6,0.428,1,30.74,DOWN,TOP,false,144849,2025-01-10 17:45,BELOW,17,2.5,1.98,1.736,-1,THROUGH,144849,0.714,THROUGH,144849,0.714,OVERLAP,BOUNCE,ABOVE,RISING,ABOVE
BTCUSDT,119,2025-02-21 09:15,2025-03-06 01:30,148847,98316.2,98166.9,0.152,0,20.58,IN,BOTTOM,false,148849,2025-02-21 09:45,BELOW,2,0,1,0.187,1,THROUGH,148850,0.46,THROUGH,148850,1.136,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,120,2025-03-06 01:45,2025-04-27 23:45,150065,90674.8,90110.2,0.62,0,29.88,UP,MIDDLE,false,150094,2025-03-06 09:00,ABOVE,29,2.24,1.82,0.538,1,BOUNCE,150095,1.067,BOUNCE,150095,1.067,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,121,2025-04-28 00:00,2025-05-04 21:45,155146,93762.1,93638.1,0.133,0,21.24,DOWN,BOTTOM,false,155148,2025-04-28 00:30,BELOW,2,0.29,1.89,0.284,-1,BOUNCE,155149,1.002,BOUNCE,155149,1.002,OVERLAP,NONE,BELOW,FALLING,ABOVE
BTCUSDT,124,2025-05-12 07:00,2025-05-18 13:15,156518,104375,104237.5,0.13,0,47.88,UP,TOP,false,156521,2025-05-12 07:45,ABOVE,3,1.15,2.57,0.589,1,BOUNCE,156524,0.296,BOUNCE,156524,0.296,OVERLAP,THROUGH,ABOVE,RISING,BELOW
BTCUSDT,125,2025-05-18 13:30,2025-05-21 04:15,157120,103890.3,103850.3,0.038,0,42.28,UP,MIDDLE,false,157138,2025-05-18 18:00,ABOVE,18,1.83,4.52,0.969,1,BOUNCE,157139,0.795,BOUNCE,157139,3.103,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,126,2025-05-21 04:30,2025-05-25 21:45,157372,106888.1,106749.4,0.129,0,23.58,UP,MIDDLE,false,157383,2025-05-21 07:15,ABOVE,11,0.94,2.71,0.649,1,THROUGH,157384,0.608,THROUGH,157384,0.666,OVERLAP,NONE,BELOW,RISING,BELOW
BTCUSDT,127,2025-05-25 22:00,2025-06-09 20:45,157826,107627.4,107341.5,0.264,0,26.36,UP,MIDDLE,false,157935,2025-05-27 01:15,ABOVE,109,2.25,17.8,1.176,1,BOUNCE,157936,1.54,BOUNCE,157936,1.701,OVERLAP,BOUNCE,BELOW,FALLING,BELOW
BTCUSDT,128,2025-06-09 21:00,2025-06-23 21:45,159262,108665.6,108547.9,0.108,0,25.75,UP,TOP,false,159331,2025-06-10 14:15,ABOVE,69,1.72,1.45,0.408,1,BOUNCE,159334,0.501,BOUNCE,159334,1.566,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,130,2025-06-29 08:30,2025-07-06 09:30,161132,107414.2,107380,0.032,0,25.66,UP,TOP,false,161163,2025-06-29 16:15,ABOVE,31,0.96,1.9,0.286,1,BOUNCE,161164,0.17,BOUNCE,161164,0.732,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,131,2025-07-06 09:45,2025-07-20 21:45,161809,107971,107960,0.01,0,28.76,DOWN,BOTTOM,false,161812,2025-07-06 10:30,BELOW,3,0.16,2.56,0.17,-1,THROUGH,161812,0.168,THROUGH,161812,1.026,OVERLAP,NONE,ABOVE,FALLING,BELOW
BTCUSDT,132,2025-07-20 22:00,2025-08-17 04:30,163202,118036.3,117982.8,0.046,0,27.48,DOWN,MIDDLE,false,163218,2025-07-21 02:00,BELOW,16,0.99,1.49,0.616,-1,BOUNCE,163220,0.274,BOUNCE,163220,0.274,OVERLAP,BOUNCE,ABOVE,FALLING,ABOVE
BTCUSDT,133,2025-08-17 04:45,2025-08-24 19:15,165821,117739.5,117722.1,0.015,0,20.73,UP,TOP,false,165869,2025-08-17 16:45,ABOVE,48,0.55,5.77,0.262,1,THROUGH,165870,0.405,THROUGH,165870,0.405,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,134,2025-08-24 19:30,2025-09-28 21:45,166552,114704.1,114476.5,0.201,0,72.85,DOWN,MIDDLE,false,168252,2025-09-11 12:30,BELOW,1700,6.29,12.45,0.922,1,BOUNCE,168253,0.992,BOUNCE,168253,0.992,OVERLAP,NONE,BELOW,RISING,BELOW
BTCUSDT,136,2025-10-05 02:15,2025-10-10 20:30,170515,122355.5,122290.5,0.053,0,20.98,UP,TOP,false,170573,2025-10-05 16:45,ABOVE,58,2.46,7.99,0.921,-1,BOUNCE,170574,0.872,BOUNCE,170574,0.884,OVERLAP,NONE,ABOVE,FALLING,BELOW
BTCUSDT,138,2025-10-16 09:30,2025-10-26 09:00,171600,110884.9,110615,0.243,0,33.31,UP,MIDDLE,false,171615,2025-10-16 13:15,ABOVE,15,0.54,0.88,0.452,-1,BOUNCE,171616,0.512,BOUNCE,171616,0.512,OVERLAP,NONE,BELOW,RISING,ABOVE
BTCUSDT,140,2025-10-27 13:30,2025-11-02 22:15,172672,115225.1,115047.2,0.155,0,20.6,DOWN,MIDDLE,false,172673,2025-10-27 13:45,BELOW,1,0.18,2.81,0.532,1,BOUNCE,172674,0.534,BOUNCE,172674,0.534,OVERLAP,NONE,ABOVE,FALLING,BELOW
BTCUSDT,141,2025-11-02 22:30,2025-11-04 14:15,173284,109982.4,109909.8,0.066,0,27.01,DOWN,BOTTOM,false,173286,2025-11-02 23:00,BELOW,2,0.29,5.07,0.553,-1,THROUGH,173286,0.663,THROUGH,173286,0.663,OVERLAP,NONE,ABOVE,FALLING,ABOVE
BTCUSDT,142,2025-11-04 14:30,2025-11-09 18:30,173444,103930.6,103653.6,0.267,0,21.6,IN,BOTTOM,false,173448,2025-11-04 15:30,ABOVE,4,0.51,0.92,0.479,-1,THROUGH,173449,2.818,THROUGH,173449,4.585,OVERLAP,NONE,BELOW,RISING,BELOW
BTCUSDT,143,2025-11-09 18:45,2025-11-14 04:15,173941,103930.6,103570,0.345,1,28.21,UP,TOP,false,174117,2025-11-11 14:45,ABOVE,176,2.8,4.3,0.806,-1,BOUNCE,174118,0.565,BOUNCE,174118,0.565,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,145,2025-11-21 07:30,2025-12-29 09:15,175048,85495.1,85101,0.467,0,21.33,DOWN,BOTTOM,false,175076,2025-11-21 14:30,BELOW,28,4.91,2.14,2.012,-1,BOUNCE,175077,3.291,BOUNCE,175077,3.291,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,146,2025-12-29 09:30,2026-01-03 12:30,178704,89471.9,89255.4,0.245,0,21.44,DOWN,BOTTOM,false,178827,2025-12-30 16:15,BELOW,123,2.65,2.18,0.505,1,BOUNCE,178828,1.328,BOUNCE,178828,1.593,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,147,2026-01-03 12:45,2026-01-13 21:45,179197,89764,89705,0.066,0,20.3,UP,MIDDLE,false,179654,2026-01-08 07:00,ABOVE,457,5.48,4.7,0.552,-1,BOUNCE,179655,1.089,BOUNCE,179655,1.089,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,150,2026-01-20 22:30,2026-02-07 22:45,180868,89617.8,89430.3,0.212,0,31.84,DOWN,BOTTOM,false,180888,2026-01-21 03:30,BELOW,20,1.51,1.12,0.423,-1,BOUNCE,180889,0.142,BOUNCE,180889,0.567,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,151,2026-02-07 23:00,2026-02-08 22:45,182598,69449.6,69273.5,0.255,0,20.3,DOWN,MIDDLE,false,182601,2026-02-07 23:45,BELOW,3,0.4,1,0.327,-1,BOUNCE,182603,0.62,BOUNCE,182603,0.62,OVERLAP,NONE,BELOW,FALLING,ABOVE
BTCUSDT,152,2026-02-08 23:00,2026-02-25 00:45,182694,71076.4,70798.1,0.39,0,23.58,UP,MIDDLE,false,182695,2026-02-08 23:15,ABOVE,1,0.34,5.04,1.701,1,THROUGH,182695,1.245,THROUGH,182695,1.245,OVERLAP,NONE,BELOW,RISING,BELOW
BTCUSDT,154,2026-02-27 22:30,2026-02-28 06:00,184516,65589.6,65414.1,0.268,0,36.02,IN,MIDDLE,false,184518,2026-02-27 23:00,ABOVE,2,0.03,1.32,0.488,-1,BOUNCE,184519,0.61,BOUNCE,184519,0.618,OVERLAP,NONE,ABOVE,RISING,BELOW
BTCUSDT,157,2026-03-08 22:00,2026-03-09 19:00,185378,67013.8,66880.6,0.202,0,51.37,DOWN,MIDDLE,false,185398,2026-03-09 03:00,BELOW,20,1.51,2.36,1.411,-1,THROUGH,185398,0.945,THROUGH,185398,1.532,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,158,2026-03-09 19:15,2026-03-13 21:45,185463,68484.2,68327.5,0.226,0,20.08,UP,BOTTOM,false,185480,2026-03-09 23:30,ABOVE,17,1.22,0.41,0.181,1,BOUNCE,185483,1.283,BOUNCE,185483,3.024,OVERLAP,NONE,BELOW,FALLING,ABOVE
BTCUSDT,159,2026-03-13 22:00,2026-03-14 22:45,185858,71211.6,71060.4,0.214,0,20.07,DOWN,BOTTOM,false,185879,2026-03-14 03:15,BELOW,21,0.74,1.41,0.257,-1,BOUNCE,185881,0.266,BOUNCE,185881,1.132,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,160,2026-03-14 23:00,2026-03-21 23:30,185958,70717,70661.9,0.078,0,27.78,UP,MIDDLE,false,186330,2026-03-18 20:00,ABOVE,372,7.33,2.13,0.812,-1,BOUNCE,186331,1.02,BOUNCE,186331,1.02,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,162,2026-03-22 18:30,2026-03-23 10:45,186708,68698,68625,0.107,0,23.56,DOWN,MIDDLE,false,186750,2026-03-23 05:00,BELOW,42,1.43,2.12,0.397,-1,THROUGH,186750,0.254,THROUGH,186750,4.036,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,163,2026-03-23 11:00,2026-03-27 10:15,186774,68547,68331.8,0.303,0,43.13,UP,MIDDLE,false,187089,2026-03-26 17:45,ABOVE,315,4.79,2.47,0.885,-1,THROUGH,187091,0.315,THROUGH,187091,0.315,OVERLAP,THROUGH,BELOW,FALLING,BELOW
BTCUSDT,165,2026-03-28 13:30,2026-04-12 01:15,187264,66465.8,66363.6,0.153,0,24.97,UP,TOP,false,187302,2026-03-28 23:00,ABOVE,38,0.86,4.77,0.747,1,THROUGH,187302,0.193,THROUGH,187302,0.193,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,166,2026-04-12 01:30,2026-04-25 15:30,188656,73046.1,72950,0.134,0,65.3,DOWN,BOTTOM,false,188824,2026-04-13 19:30,BELOW,168,3.27,3.17,0.486,1,THROUGH,188825,0.542,THROUGH,188825,2.5,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,167,2026-04-25 15:45,2026-05-01 03:00,189961,77691.1,77621.3,0.09,0,34.07,DOWN,MIDDLE,false,190013,2026-04-26 04:45,BELOW,52,0.6,7.34,0.391,-1,THROUGH,190013,0.61,THROUGH,190013,0.633,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,169,2026-05-02 21:30,2026-06-15 10:30,190656,78458.1,78401.5,0.072,0,85.21,UP,TOP,false,190667,2026-05-03 00:15,ABOVE,11,0.43,1.11,0.195,1,BOUNCE,190668,0.232,BOUNCE,190668,0.232,OVERLAP,NONE,ABOVE,RISING,ABOVE
BTCUSDT,170,2026-06-15 10:45,2026-07-01 00:45,194837,65722.6,65666.9,0.085,0,24.77,UP,MIDDLE,false,194899,2026-06-16 02:15,ABOVE,62,2.32,3.93,0.616,1,BOUNCE,194900,0.806,BOUNCE,194900,1.373,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,171,2026-07-01 01:00,2026-07-04 14:45,196334,58598.2,58439.5,0.273,0,24.32,DOWN,MIDDLE,false,196336,2026-07-01 01:30,BELOW,2,0.52,5.88,1.157,-1,THROUGH,196336,0.948,THROUGH,196336,1.448,OVERLAP,NONE,ABOVE,FALLING,ABOVE
BTCUSDT,172,2026-07-04 15:00,2026-07-06 20:45,196678,62692,62627.6,0.103,0,21.79,UP,TOP,false,196723,2026-07-05 02:15,ABOVE,45,1.15,2.03,0.223,1,THROUGH,196724,0.124,THROUGH,196724,0.124,OVERLAP,NONE,BELOW,FALLING,BELOW
BTCUSDT,173,2026-07-06 21:00,2026-07-08 01:15,196894,63868,63752,0.18,0,32.44,UP,TOP,false,196910,2026-07-07 01:00,ABOVE,16,0.95,1.41,0.503,1,BOUNCE,196911,0.253,BOUNCE,196911,0.253,OVERLAP,THROUGH,BELOW,RISING,BELOW
BTCUSDT,174,2026-07-08 01:30,2026-08-08 05:15,197008,63607.6,63394,0.338,0,22.5,DOWN,MIDDLE,true,197170,2026-07-09 18:00,BELOW,162,2.85,2.95,0.699,1,BOUNCE,197171,0.416,BOUNCE,197171,0.571,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,0,2020-11-24 06:00,2020-11-30 07:45,34,616.89,614.2,0.442,0,34.03,DOWN,MIDDLE,false,35,2020-11-24 06:15,BELOW,1,0.83,2.4,1.714,1,BOUNCE,36,2.371,BOUNCE,36,3.616,OVERLAP,NONE,BELOW,FALLING,BELOW
ETHUSDT,1,2020-11-30 08:00,2021-08-13 19:45,618,587.06,585.28,0.309,0,21.78,DOWN,MIDDLE,false,630,2020-11-30 11:00,BELOW,12,1.94,1.78,1.192,1,THROUGH,631,1.931,THROUGH,631,5.015,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,2,2021-08-13 20:00,2021-09-13 13:15,25242,3228.05,3218.6,0.288,0,44.13,UP,MIDDLE,false,25301,2021-08-14 10:45,ABOVE,59,2.98,2.25,1.26,1,BOUNCE,25302,0.954,BOUNCE,25302,1.594,OVERLAP,NONE,BELOW,FALLING,BELOW
ETHUSDT,3,2021-09-13 13:30,2021-11-13 13:45,28192,3239.46,3215.25,0.719,1,22.45,UP,MIDDLE,false,28194,2021-09-13 14:00,ABOVE,2,3.89,6.79,5.608,-1,THROUGH,28194,3.341,THROUGH,28194,3.341,OVERLAP,NONE,BELOW,RISING,BELOW
ETHUSDT,4,2021-11-13 14:00,2021-12-18 18:45,34050,4617.86,4603.77,0.302,0,21.84,UP,MIDDLE,false,34070,2021-11-13 19:00,ABOVE,20,1.56,1.74,0.883,1,BOUNCE,34071,1.014,BOUNCE,34071,1.779,OVERLAP,NONE,BELOW,FALLING,BELOW
ETHUSDT,5,2021-12-18 19:00,2022-02-02 11:45,37430,3945.58,3936.9,0.221,0,22.56,DOWN,MIDDLE,false,37433,2021-12-18 19:45,BELOW,3,0.44,1.24,0.424,1,BOUNCE,37434,0.286,BOUNCE,37434,1.397,OVERLAP,NONE,ABOVE,FALLING,ABOVE
ETHUSDT,6,2022-02-02 12:00,2022-02-06 14:15,41818,2768.51,2760.38,0.292,0,27.61,UP,TOP,false,41826,2022-02-02 14:00,ABOVE,8,1.12,1.29,0.39,1,BOUNCE,41827,0.271,BOUNCE,41827,0.271,OVERLAP,NONE,BELOW,RISING,ABOVE
ETHUSDT,7,2022-02-06 14:30,2022-02-25 22:30,42212,3018.65,3012,0.222,0,25.69,DOWN,TOP,false,42246,2022-02-06 23:00,BELOW,34,1.39,7.4,1.397,-1,THROUGH,42247,1.871,THROUGH,42247,3.098,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,8,2022-02-25 22:45,2022-03-10 13:15,44069,2728,2703.5,0.878,0,21.97,UP,TOP,false,44111,2022-02-26 09:15,ABOVE,42,3.88,2.27,1.22,1,BOUNCE,44112,1.876,BOUNCE,44112,3.028,OVERLAP,NONE,BELOW,FALLING,BELOW
ETHUSDT,9,2022-03-10 13:30,2022-04-28 07:30,45280,2604.39,2596,0.329,0,32.52,DOWN,TOP,false,45285,2022-03-10 14:45,BELOW,5,1.65,0.97,0.73,-1,BOUNCE,45288,0.547,BOUNCE,45288,0.547,OVERLAP,NONE,ABOVE,FALLING,BELOW
ETHUSDT,10,2022-04-28 07:45,2022-06-10 12:15,49961,2897,2889.94,0.243,0,20.59,UP,TOP,false,49983,2022-04-28 13:15,ABOVE,22,1.46,1.98,0.705,1,THROUGH,49984,1.267,THROUGH,49984,1.267,OVERLAP,NONE,BELOW,FALLING,BELOW
ETHUSDT,12,2022-06-18 06:45,2022-07-02 18:30,54853,1077.5,1074,0.344,0,65.9,DOWN,MIDDLE,false,54963,2022-06-19 10:15,BELOW,110,16.41,5.87,7.272,-1,BOUNCE,54964,4.097,BOUNCE,54964,5.261,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,13,2022-07-02 18:45,2022-07-03 04:30,56245,1064.46,1063.07,0.13,0,27.38,UP,MIDDLE,false,56247,2022-07-02 19:15,ABOVE,2,0.66,1.17,0.863,1,BOUNCE,56249,0.912,BOUNCE,56249,0.99,OVERLAP,BOUNCE,ABOVE,RISING,ABOVE
ETHUSDT,14,2022-07-03 04:45,2022-07-22 19:15,56285,1066.55,1063.07,0.325,1,20.08,UP,MIDDLE,false,56287,2022-07-03 05:15,ABOVE,2,0.47,2.23,1.055,1,THROUGH,56288,0.662,THROUGH,56288,1.338,OVERLAP,NONE,ABOVE,RISING,BELOW
ETHUSDT,15,2022-07-22 19:30,2022-07-28 20:15,58168,1578.4,1573.72,0.305,0,20.9,DOWN,MIDDLE,false,58196,2022-07-23 02:30,BELOW,28,3.21,1.6,0.477,-1,BOUNCE,58197,0.723,BOUNCE,58197,1.806,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,16,2022-07-28 20:30,2022-08-19 21:30,58748,1738.63,1733.4,0.299,0,27.89,UP,MIDDLE,false,58749,2022-07-28 20:45,ABOVE,1,0.54,1.6,1.808,1,BOUNCE,58750,1.911,BOUNCE,58750,1.911,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,17,2022-08-19 21:45,2022-09-07 20:00,60865,1687.48,1683.81,0.223,0,35.78,DOWN,BOTTOM,false,61321,2022-08-24 15:45,BELOW,456,9.01,2.43,1.218,1,BOUNCE,61322,1.244,BOUNCE,61322,1.244,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,19,2022-09-10 21:45,2022-10-02 18:45,62977,1739.4,1733.68,0.327,0,27.71,UP,TOP,false,63073,2022-09-11 21:45,ABOVE,96,2.49,3.93,2.212,1,THROUGH,63073,0.14,THROUGH,63073,1.476,OVERLAP,NONE,BELOW,FALLING,BELOW
ETHUSDT,20,2022-10-02 19:00,2022-10-08 21:15,65078,1295.88,1292.46,0.261,0,20.46,UP,MIDDLE,false,65086,2022-10-02 21:00,ABOVE,8,0.96,1.98,0.862,-1,BOUNCE,65087,0.708,BOUNCE,65087,0.708,OVERLAP,NONE,BELOW,RISING,BELOW
ETHUSDT,21,2022-10-08 21:30,2022-10-23 10:45,65664,1324.76,1323.59,0.089,0,27.34,DOWN,MIDDLE,false,65716,2022-10-09 10:30,BELOW,52,1.3,4.51,0.721,-1,THROUGH,65716,0.299,THROUGH,65716,0.299,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,22,2022-10-23 11:00,2022-11-08 02:30,67062,1309,1308.16,0.064,0,43.14,DOWN,MIDDLE,false,67068,2022-10-23 12:30,BELOW,6,0.37,2.99,0.51,-1,BOUNCE,67069,0.378,BOUNCE,67069,0.378,OVERLAP,NONE,BELOW,FALLING,BELOW
ETHUSDT,23,2022-11-08 02:45,2022-11-20 08:15,68565,1574.11,1570.21,0.254,0,26.71,DOWN,TOP,false,68620,2022-11-08 16:30,BELOW,55,8.99,2.8,2.852,-1,BOUNCE,68621,14.852,BOUNCE,68621,23.882,OVERLAP,THROUGH,ABOVE,RISING,ABOVE
ETHUSDT,24,2022-11-20 08:30,2022-12-18 17:45,69740,1220,1218.06,0.161,0,38.02,DOWN,MIDDLE,false,70287,2022-11-26 01:15,BELOW,547,11.27,5.74,1.495,1,THROUGH,70287,0.391,THROUGH,70287,0.41,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,25,2022-12-18 18:00,2022-12-22 20:00,72466,1177.95,1176,0.165,0,21.11,UP,MIDDLE,false,72469,2022-12-18 18:45,ABOVE,3,0.42,2.68,0.56,-1,BOUNCE,72470,0.754,BOUNCE,72470,1.47,OVERLAP,NONE,ABOVE,RISING,BELOW
ETHUSDT,27,2022-12-25 14:30,2022-12-28 02:45,73124,1217.89,1217.12,0.064,0,96.75,DOWN,BOTTOM,false,73126,2022-12-25 15:00,BELOW,2,0.49,3.36,0.502,-1,BOUNCE,73127,0.914,BOUNCE,73127,2.192,OVERLAP,NONE,BELOW,FALLING,ABOVE
ETHUSDT,28,2022-12-28 03:00,2023-01-16 07:45,73366,1207.87,1205.55,0.195,0,27.15,DOWN,BOTTOM,false,73412,2022-12-28 14:30,BELOW,46,1.31,15.67,1.761,-1,BOUNCE,73413,1.705,BOUNCE,73413,1.705,OVERLAP,BOUNCE,ABOVE,RISING,ABOVE
ETHUSDT,29,2023-01-16 08:00,2023-01-17 13:45,75210,1566.9,1562.71,0.272,0,27.13,DOWN,BOTTOM,false,75248,2023-01-16 17:30,BELOW,38,2.41,1.39,0.941,-1,BOUNCE,75249,0.365,BOUNCE,75249,0.365,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,30,2023-01-17 14:00,2023-01-24 08:45,75330,1572.16,1569,0.199,0,22.75,UP,MIDDLE,false,75332,2023-01-17 14:30,ABOVE,2,1.1,5.15,1.572,1,BOUNCE,75333,1.041,BOUNCE,75333,1.745,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,32,2023-01-24 21:45,2023-03-03 01:00,76033,1616.4,1614.37,0.127,0,32.07,DOWN,MIDDLE,false,76129,2023-01-25 21:45,BELOW,96,5.38,3.02,1.291,1,THROUGH,76129,1.535,THROUGH,76129,1.535,OVERLAP,NONE,ABOVE,RISING,ABOVE
ETHUSDT,34,2023-03-07 15:00,2023-03-12 17:00,80038,1564.34,1561.28,0.198,0,23.63,DOWN,MIDDLE,false,80039,2023-03-07 15:15,BELOW,1,1.26,6.48,2.12,-1,BOUNCE,80040,0.967,BOUNCE,80040,1.235,OVERLAP,NONE,BELOW,FALLING,BELOW
ETHUSDT,36,2023-03-14 05:00,2023-03-23 14:30,80670,1675,1670.1,0.29,0,23.29,UP,MIDDLE,false,80671,2023-03-14 05:15,ABOVE,1,0.84,3.99,1.56,1,THROUGH,80672,0.304,THROUGH,80672,0.901,OVERLAP,NONE,BELOW,RISING,BELOW
ETHUSDT,38,2023-03-24 11:45,2023-03-26 08:15,81657,1788.58,1784.62,0.227,0,23.42,DOWN,MIDDLE,false,81659,2023-03-24 12:15,BELOW,2,2.25,2.43,1.539,-1,BOUNCE,81660,2.267,BOUNCE,81660,3.341,OVERLAP,NONE,BELOW,FALLING,BELOW
