symbol,S,tEntry,tExit,entry,exitPx,exitType,hold,pnlPct,pnlR,cycleAge,slowAge,cfLag,pullLag
BTCUSDT,1,2022-12-04 18:45,2022-12-05 04:45,17055.5,17396.61,TP,41,1.86,0.93,3,457,0,2
DOTUSDT,1,2022-12-05 00:15,2022-12-05 14:00,5.622,5.617,TIMEOUT,56,-0.229,-0.114,1,480,0,0
LTCUSDT,1,2022-12-05 00:30,2022-12-05 04:30,77.92,79.4784,TP,17,1.86,0.93,1,534,0,0
XRPUSDT,-1,2022-12-05 21:15,2022-12-06 21:30,0.3877,0.3894,TIMEOUT,98,-0.578,-0.289,4,353,0,3
NEARUSDT,1,2022-12-06 05:30,2022-12-06 19:15,1.737,1.77174,TP,56,1.86,0.93,2,648,0,1
FILUSDT,1,2022-12-06 09:15,2022-12-07 06:45,4.558,4.46684,SL,87,-2.14,-1.07,3,645,0,2
ETHUSDT,-1,2022-12-07 07:15,2022-12-08 15:15,1230.78,1248.62,TIMEOUT,129,-1.589,-0.795,1,137,0,0
APTUSDT,-1,2022-12-09 16:00,2022-12-11 07:45,4.8032,4.899264,SL,160,-2.14,-1.07,1,274,0,0
IMXUSDT,-1,2022-12-09 18:00,2022-12-11 18:30,0.4378,0.442,TIMEOUT,195,-1.099,-0.55,2,289,0,1
ADAUSDT,-1,2022-12-11 21:30,2022-12-12 02:45,0.3093,0.303114,TP,22,1.86,0.93,1,524,0,0
LINKUSDT,-1,2022-12-11 21:45,2022-12-11 22:30,6.78,6.6444,TP,4,1.86,0.93,1,581,0,0
IMXUSDT,-1,2022-12-11 22:45,2022-12-12 02:45,0.4309,0.422282,TP,17,1.86,0.93,1,500,0,0
SOLUSDT,-1,2022-12-11 23:00,2022-12-12 02:45,13.437,13.16826,TP,16,1.86,0.93,1,438,0,0
DOGEUSDT,-1,2022-12-14 20:30,2022-12-15 01:45,0.0881,0.086338,TP,22,1.86,0.93,1,773,0,0
OPUSDT,-1,2022-12-19 06:45,2022-12-19 10:15,0.9255,0.94401,SL,15,-2.14,-1.07,2,333,0,1
DOGEUSDT,-1,2022-12-19 13:45,2022-12-19 16:00,0.07728,0.075734,TP,10,1.86,0.93,2,1226,0,1
ADAUSDT,-1,2022-12-19 16:15,2022-12-19 17:30,0.2604,0.255192,TP,6,1.86,0.93,3,420,0,2
AVAXUSDT,-1,2022-12-19 18:45,2022-12-19 22:30,11.6,11.368,TP,16,1.86,0.93,1,373,0,0
APTUSDT,-1,2022-12-19 18:45,2022-12-19 22:15,3.843,3.76614,TP,15,1.86,0.93,1,313,0,0
ETHUSDT,-1,2022-12-19 19:45,2022-12-20 02:30,1170.26,1193.6652,SL,28,-2.14,-1.07,4,427,0,3
BNBUSDT,1,2022-12-20 08:15,2022-12-20 15:30,247.26,252.2052,TP,30,1.86,0.93,2,190,0,1
AVAXUSDT,-1,2022-12-21 05:45,2022-12-22 14:30,11.793,11.55714,TP,132,1.86,0.93,4,513,0,3
IMXUSDT,-1,2022-12-23 21:15,2022-12-25 05:15,0.4322,0.423556,TP,129,1.86,0.93,2,115,0,1
APTUSDT,-1,2022-12-24 23:45,2022-12-25 13:45,3.6916,3.617768,TP,57,1.86,0.93,2,813,0,1
ADAUSDT,1,2022-12-26 04:15,2022-12-26 23:45,0.2597,0.264894,TP,79,1.86,0.93,3,291,0,2
IMXUSDT,-1,2022-12-27 04:00,2022-12-27 14:30,0.4209,0.412482,TP,43,1.86,0.93,1,430,0,0
ETHUSDT,-1,2022-12-27 15:15,2022-12-28 03:00,1215.05,1190.749,TP,48,1.86,0.93,2,169,0,1
AVAXUSDT,-1,2022-12-28 01:45,2022-12-28 05:30,11.546,11.31508,TP,16,1.86,0.93,1,1169,0,0
XRPUSDT,-1,2023-01-01 00:30,2023-01-02 01:00,0.3382,0.331436,TP,99,1.86,0.93,1,283,0,0
AVAXUSDT,-1,2023-01-01 02:30,2023-01-01 18:45,10.847,10.851,TIMEOUT,66,-0.177,-0.088,4,1556,0,3
ETHUSDT,-1,2023-01-01 05:15,2023-01-01 18:45,1194.47,1200.71,TIMEOUT,55,-0.662,-0.331,4,609,0,3
SOLUSDT,1,2023-01-01 19:45,2023-01-02 07:00,9.945,10.1439,TP,46,1.86,0.93,2,111,0,1
IMXUSDT,1,2023-01-04 01:45,2023-01-04 03:45,0.4025,0.41055,TP,9,1.86,0.93,1,166,0,0
ETHUSDT,1,2023-01-04 01:45,2023-01-04 03:00,1223.62,1248.0924,TP,6,1.86,0.93,1,165,0,0
BNBUSDT,1,2023-01-04 02:30,2023-01-04 03:00,250.59,255.6018,TP,3,1.86,0.93,1,0,0,0
FILUSDT,1,2023-01-04 02:45,2023-01-04 04:00,3.18,3.2436,TP,6,1.86,0.93,2,330,1,0
DOGEUSDT,1,2023-01-04 03:00,2023-01-05 00:15,0.07231,0.073756,TP,86,1.86,0.93,1,340,0,0
LINKUSDT,1,2023-01-04 03:00,2023-01-05 13:15,5.775,5.691,TIMEOUT,138,-1.595,-0.797,1,219,0,0
BTCUSDT,1,2023-01-04 03:15,2023-01-06 09:00,16795.3,16780.6,TIMEOUT,216,-0.228,-0.114,1,174,0,0
XRPUSDT,1,2023-01-04 06:00,2023-01-05 08:45,0.3473,0.344,TIMEOUT,108,-1.09,-0.545,3,148,0,2
SOLUSDT,1,2023-01-05 22:15,2023-01-06 02:15,13.433,13.16434,SL,17,-2.14,-1.07,2,505,0,1
OPUSDT,1,2023-01-06 16:30,2023-01-06 18:00,1.0693,1.090686,TP,7,1.86,0.93,1,469,0,0
IMXUSDT,1,2023-01-06 17:15,2023-01-07 01:00,0.4159,0.424218,TP,32,1.86,0.93,1,420,0,0
NEARUSDT,1,2023-01-06 19:15,2023-01-06 22:45,1.549,1.57998,TP,15,1.86,0.93,1,431,0,0
BTCUSDT,1,2023-01-06 19:45,2023-01-09 10:30,16932.6,17271.252,TP,252,1.86,0.93,1,432,0,0
DOTUSDT,1,2023-01-08 11:30,2023-01-08 23:00,4.671,4.76442,TP,47,1.86,0.93,1,731,0,0
DOGEUSDT,-1,2023-01-08 14:00,2023-01-08 21:15,0.07171,0.07248,TIMEOUT,30,-1.214,-0.607,3,195,0,2
APTUSDT,1,2023-01-08 23:15,2023-01-08 23:45,3.8839,3.961578,TP,3,1.86,0.93,1,194,0,0
BNBUSDT,1,2023-01-10 22:30,2023-01-11 23:15,276.22,281.7444,TP,100,1.86,0.93,2,656,0,1
NEARUSDT,1,2023-01-11 19:30,2023-01-11 19:45,1.73,1.6954,SL,2,-2.14,-1.07,1,912,0,0
LINKUSDT,1,2023-01-11 23:45,2023-01-12 13:30,6.281,6.15538,SL,56,-2.14,-1.07,1,414,0,0
DOGEUSDT,1,2023-01-12 00:00,2023-01-12 00:45,0.07814,0.079703,TP,4,1.86,0.93,1,283,0,0
ADAUSDT,1,2023-01-12 00:15,2023-01-12 00:45,0.3219,0.328338,TP,3,1.86,0.93,1,1091,0,0
IMXUSDT,1,2023-01-12 00:45,2023-01-12 08:30,0.5053,0.495194,SL,32,-2.14,-1.07,1,930,0,0
FILUSDT,1,2023-01-12 00:45,2023-01-12 08:45,3.792,3.71616,SL,33,-2.14,-1.07,1,1090,0,0
APTUSDT,1,2023-01-12 19:00,2023-01-12 19:15,5.8541,5.971182,TP,2,1.86,0.93,1,561,0,0
APTUSDT,1,2023-01-15 12:00,2023-01-15 12:15,8.2658,8.431116,TP,2,1.86,0.93,1,821,0,0
AVAXUSDT,1,2023-01-15 20:00,2023-01-16 01:15,16.779,17.11458,TP,22,1.86,0.93,3,682,0,2
ADAUSDT,1,2023-01-16 01:45,2023-01-16 08:00,0.3582,0.351036,SL,26,-2.14,-1.07,1,1481,0,0
DOGEUSDT,1,2023-01-18 03:00,2023-01-18 08:15,0.08803,0.086269,SL,22,-2.14,-1.07,1,871,0,0
BNBUSDT,-1,2023-01-20 06:45,2023-01-20 19:00,287.48,292.71,TIMEOUT,50,-1.959,-0.98,1,136,0,0
IMXUSDT,1,2023-01-22 13:45,2023-01-22 14:45,0.6562,0.669324,TP,5,1.86,0.93,1,161,0,0
XRPUSDT,1,2023-01-23 07:45,2023-01-23 08:00,0.4136,0.421872,TP,2,1.86,0.93,1,241,0,0
BTCUSDT,1,2023-01-23 18:45,2023-01-24 23:00,22937.7,22683.1,TIMEOUT,114,-1.25,-0.625,3,291,0,2
APTUSDT,1,2023-01-25 07:15,2023-01-25 09:45,13.6579,13.931058,TP,11,1.86,0.93,1,443,0,0
BNBUSDT,-1,2023-01-27 03:30,2023-01-27 18:15,302.94,308.57,TIMEOUT,60,-1.998,-0.999,2,200,0,1
SOLUSDT,1,2023-01-27 20:45,2023-01-28 01:15,24.356,24.84312,TP,19,1.86,0.93,4,167,0,3
ETHUSDT,1,2023-01-29 02:45,2023-01-29 13:00,1592.05,1623.891,TP,42,1.86,0.93,4,290,0,3
ADAUSDT,1,2023-01-29 11:00,2023-01-29 19:30,0.3897,0.397494,TP,35,1.86,0.93,2,326,0,1
TRXUSDT,1,2023-01-29 11:00,2023-01-30 09:00,0.0634,0.062132,SL,89,-2.14,-1.07,2,201,0,1
XRPUSDT,-1,2023-01-30 09:45,2023-01-30 19:00,0.3991,0.391118,TP,38,1.86,0.93,1,484,0,0
IMXUSDT,1,2023-02-01 20:15,2023-02-01 20:30,0.7831,0.798762,TP,2,1.86,0.93,1,144,0,0
ADAUSDT,1,2023-02-01 21:15,2023-02-02 00:30,0.3953,0.403206,TP,14,1.86,0.93,1,101,0,0
LINKUSDT,1,2023-02-03 18:00,2023-02-05 11:15,7.251,7.21,TIMEOUT,166,-0.705,-0.353,3,165,0,2
DOGEUSDT,1,2023-02-04 01:45,2023-02-04 16:45,0.09345,0.095319,TP,61,1.86,0.93,4,367,0,3
XRPUSDT,1,2023-02-04 16:15,2023-02-04 18:15,0.4121,0.420342,TP,9,1.86,0.93,3,259,0,2
TRXUSDT,1,2023-02-07 07:30,2023-02-07 17:45,0.06401,0.06529,TP,42,1.86,0.93,4,454,0,3
BNBUSDT,1,2023-02-07 11:30,2023-02-08 16:15,330.39,323.7822,SL,116,-2.14,-1.07,2,523,0,1
DOGEUSDT,-1,2023-02-08 16:15,2023-02-09 03:00,0.08934,0.087553,TP,44,1.86,0.93,1,277,0,0
XRPUSDT,-1,2023-02-08 21:00,2023-02-09 03:00,0.3978,0.389844,TP,25,1.86,0.93,2,307,0,1
LINKUSDT,1,2023-02-09 08:00,2023-02-09 08:30,7.596,7.74792,TP,3,1.86,0.93,1,121,0,0
OPUSDT,-1,2023-02-12 21:45,2023-02-12 22:00,2.3458,2.298884,TP,2,1.86,0.93,1,393,0,0
LINKUSDT,-1,2023-02-12 22:00,2023-02-13 02:15,6.743,6.60814,TP,18,1.86,0.93,1,201,0,0
NEARUSDT,-1,2023-02-12 22:15,2023-02-13 01:30,2.229,2.18442,TP,14,1.86,0.93,1,289,0,0
AVAXUSDT,-1,2023-02-12 22:30,2023-02-13 01:15,17.846,17.48908,TP,12,1.86,0.93,1,362,0,0
TRXUSDT,1,2023-02-13 21:30,2023-02-14 13:30,0.06529,0.066596,TP,65,1.86,0.93,1,124,0,0
LINKUSDT,1,2023-02-17 16:15,2023-02-17 17:00,7.314,7.46028,TP,4,1.86,0.93,4,201,0,3
OPUSDT,1,2023-02-18 01:15,2023-02-18 07:00,2.83,2.7734,SL,24,-2.14,-1.07,2,312,0,1
BTCUSDT,1,2023-02-20 11:30,2023-02-21 15:15,24904.7,24406.606,SL,112,-2.14,-1.07,3,223,0,2
BNBUSDT,1,2023-02-20 12:00,2023-02-21 11:15,317.25,312.75,TIMEOUT,94,-1.558,-0.779,2,470,0,1
SOLUSDT,-1,2023-02-23 17:45,2023-02-24 15:15,23.803,23.32694,TP,87,1.86,0.93,3,136,0,2
APTUSDT,-1,2023-02-23 19:15,2023-02-24 07:00,13.482,13.75164,SL,48,-2.14,-1.07,4,634,0,3
ETHUSDT,-1,2023-02-23 23:30,2023-02-24 15:30,1647.35,1614.403,TP,65,1.86,0.93,3,197,0,2
LTCUSDT,-1,2023-02-24 06:45,2023-02-24 15:15,94.18,92.2964,TP,35,1.86,0.93,2,406,0,1
TRXUSDT,-1,2023-02-24 14:45,2023-02-24 16:00,0.06911,0.067728,TP,6,1.86,0.93,1,255,0,0
DOGEUSDT,-1,2023-02-27 11:15,2023-02-28 00:45,0.08113,0.082753,SL,55,-2.14,-1.07,4,536,0,3
ADAUSDT,-1,2023-02-27 11:15,2023-02-28 19:30,0.3626,0.355348,TP,130,1.86,0.93,4,552,0,3
ETHUSDT,1,2023-03-01 04:45,2023-03-02 13:45,1658.57,1625.3986,SL,133,-2.14,-1.07,1,222,0,0
BTCUSDT,1,2023-03-01 05:00,2023-03-02 07:15,23732,23375,TIMEOUT,106,-1.644,-0.822,1,159,0,0
ADAUSDT,-1,2023-03-02 04:00,2023-03-02 10:45,0.3567,0.349566,TP,28,1.86,0.93,2,811,0,1
SOLUSDT,-1,2023-03-04 16:00,2023-03-04 20:30,20.973,20.55354,TP,19,1.86,0.93,1,993,0,0
DOGEUSDT,-1,2023-03-04 17:15,2023-03-04 20:30,0.07587,0.074353,TP,14,1.86,0.93,1,201,0,0
AVAXUSDT,-1,2023-03-04 18:45,2023-03-04 20:30,16.495,16.1651,TP,8,1.86,0.93,1,866,0,0
XRPUSDT,-1,2023-03-04 22:15,2023-03-05 23:00,0.3725,0.36505,TP,100,1.86,0.93,2,865,0,1
IMXUSDT,1,2023-03-05 02:15,2023-03-05 02:30,1.044,1.02312,SL,2,-2.14,-1.07,1,149,0,0
NEARUSDT,-1,2023-03-05 23:30,2023-03-06 02:30,2.023,1.98254,TP,13,1.86,0.93,1,509,0,0
LTCUSDT,-1,2023-03-06 02:15,2023-03-06 12:00,88.58,86.8084,TP,40,1.86,0.93,1,318,0,0
SOLUSDT,-1,2023-03-06 03:00,2023-03-06 21:00,20.876,20.45848,TP,73,1.86,0.93,4,1133,0,3
NEARUSDT,-1,2023-03-07 09:30,2023-03-07 14:00,2.016,1.97568,TP,19,1.86,0.93,1,645,0,0
FILUSDT,-1,2023-03-07 09:45,2023-03-07 13:45,5.999,5.87902,TP,17,1.86,0.93,1,413,0,0
BNBUSDT,-1,2023-03-07 14:15,2023-03-08 01:15,286.11,289.08,TIMEOUT,45,-1.178,-0.589,2,692,0,1
BTCUSDT,-1,2023-03-07 15:15,2023-03-08 22:45,22201.1,21757.078,TP,127,1.86,0.93,2,438,0,1
ETHUSDT,-1,2023-03-07 15:15,2023-03-08 23:00,1557.42,1526.2716,TP,128,1.86,0.93,2,435,0,1
BNBUSDT,-1,2023-03-08 08:45,2023-03-08 15:45,286.48,292.2096,SL,29,-2.14,-1.07,4,766,0,3
BNBUSDT,-1,2023-03-09 18:45,2023-03-09 20:00,283.85,278.173,TP,6,1.86,0.93,1,902,0,0
DOTUSDT,-1,2023-03-09 19:45,2023-03-09 20:15,5.491,5.38118,TP,3,1.86,0.93,1,1511,0,0
FILUSDT,-1,2023-03-09 20:15,2023-03-09 20:30,5.674,5.56052,TP,2,1.86,0.93,1,647,0,0
APTUSDT,-1,2023-03-10 07:15,2023-03-10 09:15,10.167,9.96366,TP,9,1.86,0.93,1,690,0,0
DOTUSDT,-1,2023-03-11 08:15,2023-03-11 20:30,5.316,5.42232,SL,50,-2.14,-1.07,1,1657,0,0
LINKUSDT,-1,2023-03-11 08:45,2023-03-11 16:00,6.035,5.9143,TP,30,1.86,0.93,3,798,0,2
NEARUSDT,-1,2023-03-11 10:45,2023-03-11 15:45,1.735,1.7003,TP,21,1.86,0.93,1,1034,0,0
AVAXUSDT,-1,2023-03-11 12:30,2023-03-11 15:45,14.224,13.93952,TP,14,1.86,0.93,1,1513,0,0
BNBUSDT,-1,2023-03-11 17:15,2023-03-12 01:00,272.31,277.7562,SL,32,-2.14,-1.07,4,1088,0,3
XRPUSDT,-1,2023-03-13 13:00,2023-03-13 14:15,0.3611,0.368322,SL,6,-2.14,-1.07,4,347,0,3
IMXUSDT,1,2023-03-17 02:30,2023-03-17 04:00,1.2714,1.296828,TP,7,1.86,0.93,1,400,0,0
LINKUSDT,1,2023-03-19 18:00,2023-03-20 00:00,7.17,7.0266,SL,25,-2.14,-1.07,4,222,0,3
LTCUSDT,1,2023-03-19 18:00,2023-03-20 00:30,84.93,83.2314,SL,27,-2.14,-1.07,4,221,0,3
NEARUSDT,1,2023-03-19 20:00,2023-03-19 21:45,2.166,2.12268,SL,8,-2.14,-1.07,4,184,0,3
XRPUSDT,1,2023-03-21 10:45,2023-03-21 12:45,0.389,0.39678,TP,9,1.86,0.93,1,337,0,0
ETHUSDT,1,2023-03-21 12:45,2023-03-22 18:00,1804.59,1768.4982,SL,118,-2.14,-1.07,1,392,0,0
LINKUSDT,1,2023-03-21 12:45,2023-03-21 21:30,7.306,7.45212,TP,36,1.86,0.93,1,393,0,0
ADAUSDT,1,2023-03-21 13:15,2023-03-21 17:00,0.351,0.35802,TP,16,1.86,0.93,1,342,0,0
AVAXUSDT,-1,2023-03-22 19:45,2023-03-22 20:45,16.372,16.69944,SL,5,-2.14,-1.07,1,165,0,0
DOTUSDT,-1,2023-03-22 19:45,2023-03-23 00:15,5.949,6.06798,SL,19,-2.14,-1.07,1,193,0,0
OPUSDT,-1,2023-03-23 00:00,2023-03-23 02:00,2.5298,2.479204,TP,9,1.86,0.93,3,210,1,1
SOLUSDT,-1,2023-03-24 11:15,2023-03-24 11:45,21.717,21.28266,TP,3,1.86,0.93,4,135,0,3
IMXUSDT,-1,2023-03-27 06:00,2023-03-27 13:00,1.0737,1.052226,TP,29,1.86,0.93,2,605,0,1
XRPUSDT,1,2023-03-27 08:30,2023-03-27 11:45,0.4679,0.477258,TP,14,1.86,0.93,1,904,0,0
LINKUSDT,-1,2023-03-27 14:00,2023-03-27 14:45,7.08,6.9384,TP,4,1.86,0.93,1,225,0,0
FILUSDT,-1,2023-03-27 14:15,2023-03-27 14:45,5.448,5.33904,TP,3,1.86,0.93,1,638,0,0
ETHUSDT,-1,2023-03-27 14:30,2023-03-27 15:00,1739.04,1704.2592,TP,3,1.86,0.93,1,271,0,0
BTCUSDT,-1,2023-03-27 14:45,2023-03-28 19:45,26933,27471.66,SL,117,-2.14,-1.07,1,182,0,0
TRXUSDT,1,2023-03-28 20:30,2023-03-29 06:30,0.06403,0.065311,TP,41,1.86,0.93,4,474,0,3
ADAUSDT,1,2023-03-31 10:00,2023-03-31 11:15,0.3864,0.394128,TP,6,1.86,0.93,1,244,0,0
NEARUSDT,1,2023-03-31 14:15,2023-04-02 14:45,1.972,1.945,TIMEOUT,195,-1.509,-0.755,1,203,0,0
DOGEUSDT,1,2023-03-31 14:30,2023-03-31 22:45,0.07596,0.077479,TP,34,1.86,0.93,1,217,0,0
DOTUSDT,1,2023-04-02 00:45,2023-04-02 05:15,6.309,6.43518,TP,19,1.86,0.93,3,369,0,2
BNBUSDT,-1,2023-04-03 18:15,2023-04-03 20:00,309.82,303.6236,TP,8,1.86,0.93,2,67,0,1
TRXUSDT,1,2023-04-04 03:00,2023-04-05 17:00,0.06609,0.06565,TIMEOUT,153,-0.806,-0.403,4,1076,0,3
OPUSDT,-1,2023-04-04 05:15,2023-04-04 09:30,2.1404,2.183208,SL,18,-2.14,-1.07,3,122,0,2
FILUSDT,1,2023-04-07 14:30,2023-04-07 16:00,5.863,5.98026,TP,7,1.86,0.93,1,221,0,0
SOLUSDT,-1,2023-04-08 17:45,2023-04-08 22:15,20.268,19.86264,TP,19,1.86,0.93,1,131,0,0
LINKUSDT,-1,2023-04-08 18:45,2023-04-09 20:45,7.119,7.184,TIMEOUT,105,-1.053,-0.527,2,228,1,0
XRPUSDT,-1,2023-04-08 20:00,2023-04-10 17:15,0.5059,0.5102,TIMEOUT,182,-0.99,-0.495,3,716,0,2
OPUSDT,-1,2023-04-10 10:45,2023-04-10 18:15,2.2466,2.286,TIMEOUT,31,-1.894,-0.947,4,371,0,3
FILUSDT,1,2023-04-10 17:15,2023-04-10 18:15,5.868,5.98536,TP,5,1.86,0.93,1,520,0,0
NEARUSDT,1,2023-04-12 08:00,2023-04-12 13:15,2.099,2.14098,TP,22,1.86,0.93,1,152,0,0
IMXUSDT,1,2023-04-12 12:45,2023-04-12 13:30,1.0937,1.115574,TP,4,1.86,0.93,1,159,0,0
DOTUSDT,1,2023-04-12 15:00,2023-04-13 09:00,6.348,6.47496,TP,73,1.86,0.93,2,145,0,1
APTUSDT,1,2023-04-13 08:30,2023-04-13 13:00,11.736,11.97072,TP,19,1.86,0.93,1,230,0,0
NEARUSDT,1,2023-04-15 08:15,2023-04-15 09:30,2.298,2.34396,TP,6,1.86,0.93,1,441,0,0
LTCUSDT,1,2023-04-16 12:30,2023-04-16 13:00,97.15,99.093,TP,3,1.86,0.93,1,241,0,0
LTCUSDT,1,2023-04-18 03:00,2023-04-19 07:15,101.75,99.715,SL,114,-2.14,-1.07,1,395,0,0
ARBUSDT,1,2023-04-18 05:00,2023-04-18 05:30,1.7137,1.747974,TP,3,1.86,0.93,1,466,0,0
DOTUSDT,1,2023-04-18 06:45,2023-04-18 09:45,6.823,6.95946,TP,13,1.86,0.93,1,688,0,0
SOLUSDT,1,2023-04-18 08:00,2023-04-18 17:30,25.084,24.58232,SL,39,-2.14,-1.07,1,712,0,0
ADAUSDT,-1,2023-04-19 06:45,2023-04-19 08:00,0.4338,0.425124,TP,6,1.86,0.93,1,123,0,0
IMXUSDT,-1,2023-04-19 08:00,2023-04-19 08:15,1.064,1.04272,TP,2,1.86,0.93,1,162,0,0
DOGEUSDT,-1,2023-04-20 16:00,2023-04-20 16:45,0.0853,0.083594,TP,4,1.86,0.93,1,120,0,0
IMXUSDT,-1,2023-04-23 16:30,2023-04-23 17:45,0.9651,0.945798,TP,6,1.86,0.93,3,580,0,2
SOLUSDT,-1,2023-04-23 16:45,2023-04-23 18:45,21.496,21.06608,TP,9,1.86,0.93,1,416,0,0
LTCUSDT,-1,2023-04-23 19:30,2023-04-24 00:45,85.63,87.3426,SL,22,-2.14,-1.07,4,424,0,3
XRPUSDT,1,2023-04-24 02:30,2023-04-24 08:15,0.4687,0.459326,SL,24,-2.14,-1.07,4,126,0,3
IMXUSDT,1,2023-04-27 12:30,2023-04-27 12:45,1.0021,1.022142,TP,2,1.86,0.93,4,103,0,3
BNBUSDT,-1,2023-04-28 00:30,2023-04-28 08:30,326.82,320.2836,TP,33,1.86,0.93,1,99,0,0
AVAXUSDT,-1,2023-04-30 20:45,2023-05-01 01:30,17.186,16.84228,TP,20,1.86,0.93,1,372,0,0
TRXUSDT,1,2023-05-02 14:00,2023-05-05 10:45,0.06872,0.070094,TP,276,1.86,0.93,2,353,0,1
APTUSDT,-1,2023-05-04 15:15,2023-05-05 12:30,9.71,9.5158,TP,86,1.86,0.93,1,337,0,0
BNBUSDT,-1,2023-05-04 23:30,2023-05-05 15:15,323.38,326.63,TIMEOUT,64,-1.145,-0.573,4,277,0,3
SUIUSDT,1,2023-05-05 12:30,2023-05-05 14:45,1.3394,1.312612,SL,10,-2.14,-1.07,2,178,0,1
APTUSDT,-1,2023-05-06 03:30,2023-05-06 08:00,9.62,9.4276,TP,19,1.86,0.93,1,482,0,0
ARBUSDT,-1,2023-05-06 05:15,2023-05-06 12:30,1.3122,1.285956,TP,30,1.86,0.93,2,624,1,0
SOLUSDT,-1,2023-05-08 00:15,2023-05-08 01:30,21.692,21.25816,TP,6,1.86,0.93,1,117,0,0
BNBUSDT,-1,2023-05-08 01:30,2023-05-08 18:00,317.42,311.0716,TP,67,1.86,0.93,1,573,0,0
OPUSDT,-1,2023-05-08 01:30,2023-05-08 01:45,1.7681,1.803462,SL,2,-2.14,-1.07,1,319,0,0
1000PEPEUSDT,-1,2023-05-08 03:30,2023-05-08 03:45,0.0024977,0.002548,SL,2,-2.14,-1.07,1,115,0,0
ETHUSDT,-1,2023-05-10 19:00,2023-05-11 08:00,1846.45,1809.521,TP,53,1.86,0.93,3,404,0,2
IMXUSDT,-1,2023-05-11 03:30,2023-05-11 08:00,0.753,0.73794,TP,19,1.86,0.93,1,1017,0,0
OPUSDT,-1,2023-05-11 03:30,2023-05-11 08:00,1.6806,1.646988,TP,19,1.86,0.93,1,615,0,0
XRPUSDT,-1,2023-05-11 11:00,2023-05-11 14:45,0.4247,0.416206,TP,16,1.86,0.93,2,444,0,1
DOTUSDT,-1,2023-05-11 14:30,2023-05-11 17:15,5.3,5.194,TP,12,1.86,0.93,1,470,0,0
LINKUSDT,1,2023-05-14 16:45,2023-05-15 06:15,6.556,6.68712,TP,55,1.86,0.93,4,152,0,3
TRXUSDT,1,2023-05-15 04:00,2023-05-17 01:30,0.06954,0.070931,TP,183,1.86,0.93,1,159,0,0
1000PEPEUSDT,1,2023-05-16 01:15,2023-05-16 04:00,0.0017463,0.001711,SL,12,-2.14,-1.07,3,289,0,2
XRPUSDT,-1,2023-05-16 03:30,2023-05-16 21:30,0.4234,0.431868,SL,73,-2.14,-1.07,4,894,0,3
DOGEUSDT,1,2023-05-17 00:00,2023-05-17 09:30,0.07266,0.074113,TP,39,1.86,0.93,2,163,0,1
NEARUSDT,1,2023-05-17 05:00,2023-05-17 08:00,1.672,1.63856,SL,13,-2.14,-1.07,3,331,0,2
DOTUSDT,-1,2023-05-17 14:45,2023-05-17 18:30,5.24,5.3448,SL,16,-2.14,-1.07,4,127,0,3
APTUSDT,1,2023-05-17 19:00,2023-05-18 01:30,8.805,8.6289,SL,27,-2.14,-1.07,1,305,0,0
DOTUSDT,1,2023-05-20 11:15,2023-05-21 10:30,5.391,5.36,TIMEOUT,94,-0.715,-0.358,1,230,0,0
SUIUSDT,-1,2023-05-21 15:30,2023-05-22 00:45,1.0641,1.042818,TP,38,1.86,0.93,1,399,0,0
LINKUSDT,-1,2023-05-24 02:15,2023-05-24 03:30,6.491,6.36118,TP,6,1.86,0.93,3,508,0,2
SOLUSDT,-1,2023-05-24 03:30,2023-05-24 13:45,19.481,19.09138,TP,42,1.86,0.93,1,709,0,0
1000PEPEUSDT,-1,2023-05-24 04:45,2023-05-24 06:00,0.0015374,0.001507,TP,6,1.86,0.93,1,206,0,0
TRXUSDT,1,2023-05-25 15:15,2023-05-26 01:00,0.07736,0.07689,TIMEOUT,40,-0.748,-0.374,3,1164,0,2
TRXUSDT,-1,2023-05-26 02:00,2023-05-26 23:45,0.07682,0.075284,TP,88,1.86,0.93,4,8,0,3
IMXUSDT,-1,2023-05-26 06:45,2023-05-26 14:15,0.7272,0.741744,SL,31,-2.14,-1.07,2,152,0,1
OPUSDT,-1,2023-05-27 12:45,2023-05-28 03:30,1.6033,1.6209,TIMEOUT,60,-1.238,-0.619,4,307,0,3
AVAXUSDT,1,2023-05-28 21:30,2023-05-28 22:15,14.718,15.01236,TP,4,1.86,0.93,1,166,0,0
APTUSDT,1,2023-05-30 04:30,2023-05-31 01:15,8.5,8.67,TP,84,1.86,0.93,2,234,0,1
1000PEPEUSDT,-1,2023-06-02 00:45,2023-06-02 04:30,0.0012472,0.001272,SL,16,-2.14,-1.07,3,305,0,2
FILUSDT,1,2023-06-02 00:45,2023-06-02 01:30,4.773,4.86846,TP,4,1.86,0.93,1,479,0,0
SOLUSDT,1,2023-06-02 05:15,2023-06-04 06:45,21.087,21.50874,TP,199,1.86,0.93,1,515,0,0
IMXUSDT,1,2023-06-04 09:00,2023-06-04 14:30,0.8224,0.838848,TP,23,1.86,0.93,1,192,0,0
XRPUSDT,1,2023-06-04 09:15,2023-06-04 15:15,0.5241,0.534582,TP,25,1.86,0.93,3,875,0,2
APTUSDT,1,2023-06-04 11:45,2023-06-04 14:45,9.183,9.36666,TP,13,1.86,0.93,1,743,0,0
