symbol,S,pnl,win,exitType,hold,fastCycleLen,slowAge,confLag,pullLag,pullDepth,entryVsZone,volConfirm,volEntry,atrPct,zoneWidth,zoneAge,zoneMerged,slowStrength,moveFromFlip,emaSlope,hour,rangePct
BTCUSDT,-1,1.9,1,TP,126,2,438,0,1,-1.19,0.94,18.78,6.69,0.43,0.14,0,0,0.53,-0.81,-1,15,1.87
BTCUSDT,-1,-2.1,0,SL,116,1,182,0,0,-4.54,5.32,3.64,3.64,0.57,0.34,22,2,0.2,0,-1,14,1.81
BTCUSDT,-1,1.9,1,TP,50,1,466,0,0,-2.7,3.25,2.23,2.23,0.29,0.29,250,0,0.2,0,-1,3,0.4
BTCUSDT,1,-1.006,0,TIMEOUT,65,2,257,0,1,-0.15,17.43,0.73,0.85,0.19,0.16,284,0,0.16,-0.08,1,11,0.14
BTCUSDT,-1,1.9,1,TP,56,3,0,2,0,-4.83,4.45,16.78,16.78,0.4,0.18,0,0,1.03,1.81,-1,4,2.35
BTCUSDT,-1,-0.395,0,TIMEOUT,167,1,557,0,0,-2.47,1.11,0.83,0.83,0.34,0.11,40,0,0.22,0,-1,15,0.34
BTCUSDT,-1,-1.214,0,TIMEOUT,54,4,417,0,3,-0.45,1.68,3.27,0.73,0.28,0.02,77,0,0.29,-0.51,-1,16,0.29
BTCUSDT,-1,-0.875,0,TIMEOUT,7,3,402,0,2,-0.06,3.76,0.58,0.59,0.14,0.13,66,0,0.31,-0.06,-1,12,0.12
BTCUSDT,1,1.9,1,TP,237,1,346,0,0,-1.59,2.01,0.86,0.86,0.29,0.09,4,0,0.62,0,1,23,0.25
BTCUSDT,1,1.9,1,TP,319,1,106,0,0,-3.18,4.31,6.36,6.36,0.3,0.13,16,0,0.61,0,1,14,0.87
BTCUSDT,1,1.9,1,TP,50,1,233,0,0,-2.57,3.1,1.72,1.72,0.22,0.25,126,0,0.6,0,1,4,0.33
BTCUSDT,-1,1.9,1,TP,32,3,160,0,2,0.4,1.4,1.51,1.5,0.57,0.18,25,0,1.34,-1.7,-1,18,0.74
BTCUSDT,-1,1.9,1,TP,83,2,7,0,1,-0.62,8.27,0.58,0.75,0.22,0.24,281,0,0.67,0.02,-1,4,0.17
BTCUSDT,1,1.9,1,TP,16,3,131,0,2,-0.03,2.81,0.6,1.33,0.3,0.15,20,0,0.91,-0.37,1,9,0.35
BTCUSDT,-1,1.9,1,TP,46,1,118,0,0,-3.7,5.01,3.35,3.35,0.35,0.09,4,0,0.54,0,-1,6,0.56
BTCUSDT,-1,1.9,1,TP,105,2,469,0,1,0.32,0.36,1.92,4.03,0.36,0.22,95,0,0.72,-0.45,-1,14,1.03
BTCUSDT,1,-1.05,0,TIMEOUT,130,1,307,0,0,-3.69,5.15,2.4,2.4,0.49,0.54,4,1,0.88,0,1,16,0.51
BTCUSDT,-1,-1.058,0,TIMEOUT,81,4,73,0,3,-0.19,2.34,0.33,0.44,0.34,0.19,22,0,0.29,-0.33,-1,19,0.25
BTCUSDT,1,1.9,1,TP,12,1,628,0,0,-5.16,4.32,14.04,14.04,0.39,0.36,77,0,0.94,0,1,8,2.1
BTCUSDT,1,-2.1,0,SL,12,3,107,0,2,0.06,1.16,8.86,4.01,0.48,0.41,433,1,0.89,-1.21,1,14,1.7
BTCUSDT,1,1.9,1,TP,2,1,148,0,0,-5.12,4.69,5.71,5.71,0.36,0.11,100,0,0.41,0,1,15,0.74
BTCUSDT,1,1.9,1,TP,17,1,1460,0,0,-3.81,8.09,5.7,5.7,0.61,0.44,356,0,0.79,0,1,7,1.18
BTCUSDT,1,-1.285,0,TIMEOUT,129,1,1648,0,0,-2.08,1.25,3.71,3.71,0.32,0.32,109,0,1.08,0,1,6,0.51
BTCUSDT,-1,1.9,1,TP,9,1,408,0,0,-2.41,0.02,4.24,4.24,0.62,0.17,175,0,1.47,0,-1,1,1.32
BTCUSDT,-1,1.9,1,TP,11,1,273,0,0,-2.34,3.06,2.22,2.22,0.42,0.15,108,0,0.31,0,-1,14,0.75
BTCUSDT,-1,1.9,1,TP,11,1,568,0,0,-2.26,4.45,1.07,1.07,0.69,0.3,28,0,1.12,0,-1,16,0.83
BTCUSDT,-1,1.9,1,TP,3,4,749,0,3,-0.2,1.04,1.32,2.92,0.52,0.4,106,0,1.41,-0.7,-1,13,1.2
BTCUSDT,-1,1.9,1,TP,21,1,540,0,0,-4.69,1.41,4.91,4.91,0.4,0.15,92,0,0.52,0,-1,8,0.66
BTCUSDT,-1,-1.114,0,TIMEOUT,196,1,205,0,0,-4.64,5.65,3.56,3.56,0.57,0.34,256,0,0.55,0,-1,15,0.86
BTCUSDT,-1,1.9,1,TP,30,1,310,0,0,-3.93,4.05,5.26,5.26,0.3,0.16,1,0,0.37,0,-1,2,0.66
BTCUSDT,-1,-2.1,0,SL,71,2,1251,0,1,-1.13,1.06,1.24,1.01,0.44,0.42,208,0,0.81,0.35,-1,20,0.64
BTCUSDT,-1,-0.579,0,TIMEOUT,77,1,1429,0,0,-1.32,2.75,0.81,0.81,0.39,0.22,61,1,0.4,0,-1,16,0.41
BTCUSDT,1,1.9,1,TP,19,1,903,0,0,-3.46,2.82,4.18,4.18,0.48,0.28,145,2,0.19,0,1,14,0.62
BTCUSDT,-1,-2.1,0,SL,21,4,1174,0,3,0.08,10.06,0.53,0.61,0.32,0.49,207,0,0.76,-0.48,-1,17,0.39
BTCUSDT,1,1.9,1,TP,49,1,130,0,0,-3.28,2.06,2,2,0.56,0.32,116,0,0.99,0,1,23,1.05
BTCUSDT,1,1.9,1,TP,42,1,240,0,0,-5.07,5.75,4.71,4.71,0.4,0.33,2,1,0.48,0,1,3,0.76
BTCUSDT,1,1.9,1,TP,252,3,640,0,2,-0.27,4.29,1.01,1.05,0.29,0.26,71,0,0.87,-0.25,1,7,0.22
BTCUSDT,1,1.9,1,TP,93,1,197,0,0,-3.73,4.68,3.42,3.42,0.15,0.15,4,1,0.22,0,1,13,0.26
BTCUSDT,-1,1.9,1,TP,114,3,114,0,2,0.05,6.98,0.68,0.44,0.48,0.43,198,0,1.06,-0.63,-1,22,0.24
BTCUSDT,1,1.9,1,TP,16,4,1320,0,3,1.31,-0.8,1.41,3.91,0.4,0.1,3,0,1.07,-1.13,1,13,0.86
BTCUSDT,1,-2.1,0,SL,48,2,1853,0,1,0.15,16.27,0.56,0.38,0.36,0.09,538,0,0.12,-0.23,1,2,0.32
BTCUSDT,-1,1.9,1,TP,47,2,319,0,1,0.27,24.1,1.54,2.77,0.38,0.54,389,0,0.91,-0.52,-1,3,0.74
BTCUSDT,-1,1.9,1,TP,89,1,309,0,0,-3.1,44.6,2.54,2.54,0.29,0.56,1115,0,0.59,0,-1,16,0.49
BTCUSDT,1,1.9,1,TP,60,4,516,0,3,-0.09,1.11,2.16,0.55,0.21,0.13,11,0,0.46,-0.19,1,23,0.17
BTCUSDT,-1,1.9,1,TP,11,1,541,0,0,-1.45,1.46,0.61,0.61,0.34,0.17,205,0,0.36,0,-1,7,0.31
BTCUSDT,1,-2.1,0,SL,21,1,566,0,0,-4.83,4.13,4.43,4.43,1.06,0.14,128,0,0.42,0,1,7,1.9
BTCUSDT,-1,-1.604,0,TIMEOUT,68,2,356,0,1,-0.3,2.72,0.52,1.3,0.23,0.12,19,0,0.61,-0.21,-1,15,0.3
BTCUSDT,1,1.9,1,TP,54,1,362,0,0,-2.51,4.29,2.52,2.52,0.07,0.07,56,0,0.22,0,1,10,0.09
BTCUSDT,1,-1.466,0,TIMEOUT,88,3,577,0,2,-0.32,1.05,0.57,0.55,0.37,0.16,118,0,1.04,-0.15,1,16,0.25
BTCUSDT,-1,-2.1,0,SL,21,3,91,0,2,-0.37,3.55,1.01,2.31,0.61,0.21,204,0,0.6,-0.42,-1,12,1.44
BTCUSDT,1,-1.788,0,TIMEOUT,55,1,518,0,0,-1.43,4.03,1.25,1.25,0.29,0.23,135,0,0.93,0,1,5,0.22
BTCUSDT,1,1.9,1,TP,58,4,381,0,3,-0.44,0.38,4.77,1.27,0.27,0.18,1,0,0.8,-0.27,1,0,0.24
BTCUSDT,-1,1.9,1,TP,34,1,77,0,0,-1.1,2.53,0.44,0.44,0.34,0.15,18,0,0.65,0,-1,15,0.17
BTCUSDT,1,0.065,1,TIMEOUT,94,1,517,0,0,-2.21,24.88,4.06,4.06,0.05,0.21,416,0,0.15,0,1,8,0.09
BTCUSDT,-1,1.9,1,TP,20,1,88,0,0,-2.77,2.54,1.43,1.43,0.3,0.15,103,0,0.47,0,-1,19,0.22
BTCUSDT,1,1.9,1,TP,114,1,183,0,0,-1.69,0.1,0.92,0.92,0.3,0.13,108,0,0.19,0,1,15,0.19
BTCUSDT,-1,1.9,1,TP,36,1,325,0,0,-2.57,3.24,4.48,4.48,0.16,0.07,22,1,0.21,0,-1,0,0.35
BTCUSDT,1,-0.596,0,TIMEOUT,83,1,804,0,0,-3.68,4.43,2.2,2.2,0.24,0.1,148,0,0.09,0,1,17,0.22
BTCUSDT,1,1.9,1,TP,31,3,724,0,2,0.44,1.93,0.48,0.98,0.19,0.12,80,0,0.61,-0.27,1,11,0.21
BTCUSDT,1,-2.1,0,SL,23,2,420,0,1,0.19,2.25,3.7,5.16,0.31,0.23,34,0,0.68,-0.99,1,14,1.24
BTCUSDT,-1,-1.32,0,TIMEOUT,83,2,528,0,1,-0.2,2.38,0.84,0.51,0.27,0.18,22,0,0.53,-0.16,-1,17,0.24
BTCUSDT,-1,-2.1,0,SL,57,1,73,0,0,-4.54,3.53,3.02,3.02,0.51,0.28,90,0,0.43,0,-1,16,0.96
BTCUSDT,-1,1.9,1,TP,6,1,173,0,0,-2.29,5.36,1.21,1.21,0.56,0.26,32,0,1.21,0,-1,17,0.41
BTCUSDT,-1,1.9,1,TP,4,1,841,0,0,-3.71,8.94,5.41,5.41,0.68,0.3,364,0,1.03,0,-1,16,1.7
BTCUSDT,1,1.9,1,TP,35,1,298,0,0,-4.4,4.06,2.48,2.48,0.51,0.27,2,0,0.84,0,1,17,0.53
BTCUSDT,1,-2.1,0,SL,94,1,132,0,0,-4.91,6.03,3.63,3.63,0.52,0.2,46,0,0.45,0,1,16,0.89
BTCUSDT,-1,1.9,1,TP,218,1,143,0,0,-4.09,0.87,2.75,2.75,0.45,0.21,334,0,0.19,0,-1,16,0.5
BTCUSDT,-1,1.9,1,TP,13,1,428,0,0,-5.21,8.41,5.16,5.16,0.47,0.21,619,0,0.89,0,-1,15,0.96
BTCUSDT,-1,-2.1,0,SL,59,4,648,0,3,0.15,0.22,0.35,0.73,0.5,0.41,12,1,0.73,-0.4,-1,22,0.53
BTCUSDT,1,1.9,1,TP,88,3,57,0,2,0.23,-0.74,1.29,2.97,0.41,0.16,34,0,0.59,-0.7,1,17,0.82
BTCUSDT,-1,1.9,1,TP,16,1,170,0,0,-1.29,3.61,0.5,0.5,0.29,0.17,16,0,0.87,0,-1,10,0.2
BTCUSDT,1,1.9,1,TP,6,1,308,0,0,-0.73,8.29,1.01,1.01,0.48,0.44,162,0,0.84,0,1,7,0.38
BTCUSDT,1,-1.457,0,TIMEOUT,28,2,159,0,1,-0.03,3.52,0.74,0.59,0.46,0.36,169,0,1.33,-0.12,1,21,0.45
BTCUSDT,1,1.9,1,TP,42,4,267,0,3,-2.68,2.18,3.17,5.45,0.38,0.26,40,0,1.08,0.83,1,0,1.05
BTCUSDT,1,1.9,1,TP,37,3,133,0,2,-0.26,4.75,0.46,0.61,0.35,0.18,22,0,0.77,-0.11,1,2,0.22
BTCUSDT,1,1.9,1,TP,4,1,198,0,0,-2.98,2.79,3.47,3.47,0.5,0.14,148,0,0.82,0,1,22,0.96
BTCUSDT,1,1.9,1,TP,137,4,205,0,3,-0.12,5.26,0.46,1.11,0.37,0.16,193,0,1,-0.31,1,23,0.36
BTCUSDT,1,-1.259,0,TIMEOUT,10,4,297,0,3,0.06,6.03,0.83,0.9,0.16,0.17,66,0,0.28,-0.08,1,10,0.25
BTCUSDT,1,1.9,1,TP,61,1,285,0,0,-4.54,5.15,3.5,3.5,0.36,0.16,2,0,0.5,0,1,21,0.64
BTCUSDT,-1,1.9,1,TP,26,2,662,0,1,-0.06,0.6,0.51,1.11,0.28,0.35,72,0,0.87,-0.21,-1,6,0.35
BTCUSDT,1,-1.725,0,TIMEOUT,48,1,461,0,0,-2.7,2.48,0.61,0.61,0.54,0.2,21,0,0.27,0,1,17,0.44
ETHUSDT,1,1.9,1,TP,13,1,774,0,0,-3.79,5.22,3.48,3.48,0.84,0.43,4,1,1.14,0,1,13,1.43
ETHUSDT,1,1.9,1,TP,7,2,1349,0,1,0.06,2.1,1.9,1.42,1.84,1.89,42,0,5.29,-1.26,1,13,2.52
ETHUSDT,1,1.9,1,TP,4,1,434,0,0,-1.5,3.32,2.08,2.08,0.8,0.38,139,0,2.15,0,1,0,1.17
ETHUSDT,-1,1.9,1,TP,7,1,330,0,0,-2.01,1.21,1.21,1.21,1.05,2.48,240,0,3.05,0,-1,20,1.68
ETHUSDT,1,1.9,1,TP,6,1,167,0,0,-2.38,8.57,1.12,1.12,0.67,1.02,478,0,1.87,0,1,6,0.42
ETHUSDT,1,1.9,1,TP,3,1,635,0,0,-4.34,5.29,5.3,5.3,0.65,0.52,85,0,0.41,0,1,10,1.41
ETHUSDT,-1,1.9,1,TP,1,1,341,0,0,-3.68,5.25,1.97,1.97,0.61,0.4,29,0,1.37,0,-1,19,0.86
ETHUSDT,1,1.9,1,TP,12,1,231,0,0,-4.66,4.74,4.1,4.1,0.45,0.16,146,0,1.22,0,1,9,0.76
ETHUSDT,1,1.9,1,TP,3,1,460,0,0,-2.48,1.85,2.15,2.15,0.61,0.33,42,0,1.8,0,1,18,1.25
ETHUSDT,1,1.9,1,TP,25,1,313,0,0,-3.08,2.22,4.23,4.23,0.66,0.29,92,0,1.31,0,1,8,1.3
ETHUSDT,1,1.9,1,TP,22,1,1509,0,0,-2.12,19.69,1.12,1.12,0.85,0.34,570,0,2.67,0,1,20,0.65
ETHUSDT,-1,1.9,1,TP,4,1,543,0,0,-2.74,3.14,2.16,2.16,1.58,0.57,86,0,4.19,0,-1,1,1.9
ETHUSDT,-1,-2.1,0,SL,1,1,788,0,0,-1.91,12.33,2.45,2.45,2.77,0.73,331,0,5.69,0,-1,14,3.66
ETHUSDT,1,1.9,1,TP,3,4,126,0,3,-0.2,16.63,1.06,1.13,1.64,1.3,222,0,4.88,-1.43,1,0,2.69
ETHUSDT,-1,1.9,1,TP,13,1,256,0,0,-1.64,10.03,0.59,0.59,0.91,0.68,272,0,2.08,0,-1,16,0.82
ETHUSDT,-1,-2.1,0,SL,15,3,271,0,2,-1.08,14.84,0.85,1.99,0.92,0.57,318,0,2.77,0.11,-1,3,1.28
ETHUSDT,-1,1.9,1,TP,10,1,385,0,0,-2.43,2.39,1.55,1.55,0.8,0.41,68,0,0.83,0,-1,8,1.19
ETHUSDT,1,1.9,1,TP,7,1,269,0,0,-3.41,6.45,1.47,1.47,0.92,0.58,159,0,2.21,0,1,19,0.94
ETHUSDT,-1,-2.1,0,SL,7,4,229,0,3,-0.2,1.62,0.87,0.68,0.59,0.38,65,0,1.83,-0.34,-1,14,0.42
ETHUSDT,-1,1.9,1,TP,18,1,409,0,0,-1.96,1.89,0.79,0.79,0.46,0.38,248,0,1.23,0,-1,11,0.42
ETHUSDT,-1,-2.1,0,SL,37,3,699,0,2,-2.26,4.65,0.59,4.41,0.9,0.48,30,0,1.53,0.85,-1,12,2.63
ETHUSDT,1,1.9,1,TP,4,1,247,0,0,-3.2,8.27,2.18,2.18,0.61,0.52,138,0,1.62,0,1,22,1.17
ETHUSDT,1,1.9,1,TP,3,1,445,0,0,-3.34,7,3.41,3.41,0.68,0.35,178,0,1.85,0,1,0,0.94
ETHUSDT,1,1.9,1,TP,21,1,912,0,0,-3.67,5.13,1.61,1.61,0.62,0.32,7,0,1.59,0,1,21,0.78
ETHUSDT,1,-2.1,0,SL,34,4,1184,0,3,-0.1,12.95,1.25,1.02,0.8,0.3,276,0,2.34,-1.34,1,17,1.2
ETHUSDT,1,1.9,1,TP,7,1,96,0,0,-0.99,1.56,1.42,1.42,1.49,0.5,28,0,1.86,0,1,15,2.49
ETHUSDT,1,1.9,1,TP,5,1,233,0,0,-1.99,4.57,0.96,0.96,0.65,0.37,39,0,0.33,0,1,21,0.54
ETHUSDT,-1,1.9,1,TP,2,1,44,0,0,-2.72,4.41,3.22,3.22,0.88,0.51,97,0,2.4,0,-1,20,1.75
ETHUSDT,-1,1.9,1,TP,26,1,142,0,0,-2.65,4.41,2.61,2.61,0.61,0.56,10,1,1.8,0,-1,5,0.68
ETHUSDT,1,1.9,1,TP,9,1,279,0,0,-3.9,5.34,1.43,1.43,0.51,0.27,5,0,0.21,0,1,16,0.38
ETHUSDT,1,-1.814,0,TIMEOUT,165,3,847,0,2,0.21,5.36,0.52,1.44,0.48,0.56,214,0,1.39,-0.29,1,14,0.77
ETHUSDT,1,-2.1,0,SL,47,1,611,0,0,-3.47,1.58,1.97,1.97,1.07,0.29,54,0,0.81,0,1,13,1.53
ETHUSDT,1,1.9,1,TP,87,3,342,0,2,-0.11,-0.66,0.68,0.81,0.55,0.3,1,0,0.39,-0.83,1,11,0.57
ETHUSDT,1,1.9,1,TP,10,1,147,0,0,-2.85,0.76,2.73,2.73,0.51,0.44,138,0,1.35,0,1,10,0.68
ETHUSDT,1,-2.1,0,SL,5,3,433,1,1,-0.19,-0.84,3.85,3.45,0.52,0.93,138,1,1.26,-0.16,1,13,1.24
ETHUSDT,1,1.9,1,TP,26,4,166,0,3,-0.31,1.34,0.51,0.27,0.7,0.38,25,0,1.64,-0.45,1,17,0.28
ETHUSDT,-1,1.9,1,TP,39,4,217,0,3,0.06,0.68,3.07,1.27,0.59,0.22,97,0,0.98,-0.66,-1,20,0.68
ETHUSDT,1,-2.1,0,SL,115,1,227,0,0,-5.02,4.15,3.11,3.11,0.54,0.37,233,0,0.77,0,1,18,1.03
ETHUSDT,1,-2.1,0,SL,122,1,148,0,0,-3.05,5.11,1.93,1.93,0.41,0.34,252,0,0.51,0,1,11,0.57
ETHUSDT,-1,1.9,1,TP,4,1,445,0,0,-2.84,3.95,2.02,2.02,0.52,0.15,31,0,1.23,0,-1,12,0.87
ETHUSDT,1,1.9,1,TP,5,1,212,0,0,-2.88,8.76,1.26,1.26,0.78,0.88,738,0,1.23,0,1,15,0.74
ETHUSDT,1,-2.1,0,SL,39,3,332,0,2,-0.23,1.96,0.29,0.51,0.33,0.32,72,1,1.07,-0.15,1,4,0.21
ETHUSDT,-1,1.9,1,TP,15,1,473,0,0,-2.87,0.29,2.41,2.41,0.44,0.14,118,0,0.13,0,-1,23,0.65
ETHUSDT,-1,1.9,1,TP,17,1,308,0,0,-2.48,2.13,2.14,2.14,0.5,0.1,109,0,0.34,0,-1,0,0.59
ETHUSDT,-1,-2.1,0,SL,36,2,561,0,1,0.18,1.41,0.75,1.66,0.46,0.46,12,1,0.24,-0.77,-1,13,0.99
ETHUSDT,-1,1.9,1,TP,1,3,568,0,2,0.07,0.67,2.3,2.55,2.73,0.64,191,0,3.4,-4.53,-1,13,5.22
ETHUSDT,-1,1.9,1,TP,45,3,284,0,2,-0.36,0.64,0.82,1.15,0.61,0.21,3,0,0.98,-0.35,-1,1,0.89
ETHUSDT,-1,1.9,1,TP,4,1,46,0,0,-1.99,1.78,0.8,0.8,0.78,0.42,77,0,1.42,0,-1,17,0.69
ETHUSDT,1,1.9,1,TP,4,1,53,0,0,-2.51,5.83,1.07,1.07,1.01,0.29,219,0,1.96,0,1,16,0.99
ETHUSDT,1,1.9,1,TP,2,1,238,0,0,-1.99,1.2,1.3,1.3,0.64,0.24,42,0,1.81,0,1,14,0.69
ETHUSDT,-1,1.9,1,TP,4,3,204,0,2,-0.35,9.76,0.65,2.42,0.65,0.22,290,0,1.22,-0.36,-1,12,1.65
ETHUSDT,1,1.9,1,TP,29,4,335,0,3,0.08,0.94,0.48,0.74,0.57,0.34,6,0,1.79,-0.54,1,5,0.31
ETHUSDT,-1,-2.1,0,SL,67,4,719,0,3,0.21,1.26,1.22,0.96,0.75,0.41,43,0,1.88,-0.38,-1,0,0.62
ETHUSDT,-1,1.9,1,TP,19,3,525,0,2,0.22,2.15,2.31,1.35,0.24,0.44,66,0,0.72,-0.32,-1,5,0.34
ETHUSDT,-1,1.9,1,TP,19,1,897,0,0,-2.4,5.57,1.11,1.11,0.6,0.46,79,0,0.47,0,-1,9,0.86
ETHUSDT,-1,1.9,1,TP,4,1,1286,0,0,-4.4,6.13,5.98,5.98,0.35,0.16,8,0,0.34,0,-1,10,1.54
ETHUSDT,-1,-1.549,0,TIMEOUT,128,1,137,0,0,-3.98,5.56,3.86,3.86,0.47,0.15,16,0,1.04,0,-1,7,0.53
ETHUSDT,-1,-2.1,0,SL,27,4,427,0,3,-0.77,1.18,0.76,0.7,0.41,0.17,100,0,1,-0.08,-1,19,0.46
ETHUSDT,-1,1.9,1,TP,47,2,169,0,1,-0.34,0.49,2.39,2.89,0.3,0.13,2,0,0.23,-0.27,-1,15,0.54
ETHUSDT,-1,-0.622,0,TIMEOUT,54,4,609,0,3,-0.01,0.46,0.56,0.57,0.15,0.15,126,0,0.3,-0.19,-1,5,0.11
ETHUSDT,1,1.9,1,TP,5,1,165,0,0,-2.48,7.19,1.08,1.08,0.26,0.08,171,0,0.46,0,1,1,0.21
ETHUSDT,1,1.9,1,TP,41,4,290,0,3,-0.56,0.79,3.13,0.83,0.58,0.24,52,0,0.37,0.22,1,2,0.72
ETHUSDT,-1,1.9,1,TP,64,3,197,0,2,-0.13,2.71,0.92,0.51,0.37,0.21,47,0,0.58,-0.09,-1,23,0.2
ETHUSDT,1,-2.1,0,SL,132,1,222,0,0,-4.25,8.03,4.46,4.46,0.43,0.15,382,0,0.45,0,1,4,1.22
ETHUSDT,-1,1.9,1,TP,127,2,435,0,1,-0.56,0.48,18.05,6.48,0.52,0.2,0,0,0.63,-1.02,-1,15,2.12
ETHUSDT,1,-2.1,0,SL,117,1,392,0,0,-4.5,2.53,6.04,6.04,0.56,0.43,93,1,0.59,0,1,12,1.23
ETHUSDT,-1,1.9,1,TP,2,1,271,0,0,-1.98,1.87,2.09,2.09,0.45,0.13,21,0,0.32,0,-1,14,0.59
ETHUSDT,-1,1.9,1,TP,52,3,404,0,2,-0.07,1.98,0.38,2.11,0.68,0.16,6,0,0.23,-0.59,-1,19,1.72
ETHUSDT,-1,1.9,1,TP,90,4,103,0,3,0.03,0.44,0.29,0.4,0.18,0.2,11,0,0.57,-0.06,-1,5,0.12
ETHUSDT,-1,1.9,1,TP,254,3,386,0,2,-0.23,0.67,0.6,0.7,0.38,0.26,7,1,0.85,-0.21,-1,4,0.29
ETHUSDT,1,-2.1,0,SL,180,1,40,0,0,-1.87,1.22,0.47,0.47,0.83,0.28,19,0,1.13,0,1,18,0.59
ETHUSDT,1,1.9,1,TP,36,1,252,0,0,-0.99,1.74,0.75,0.75,0.55,0.1,46,0,0.66,0,1,23,0.47
ETHUSDT,-1,1.9,1,TP,5,1,100,0,0,-1.96,4.01,0.46,0.46,0.42,0.22,6,0,0.26,0,-1,13,0.22
ETHUSDT,-1,-1.649,0,TIMEOUT,46,4,459,0,3,0.04,2.51,1.45,1.3,0.2,0.07,72,0,0.45,-0.22,-1,7,0.23
ETHUSDT,1,1.9,1,TP,12,4,238,0,3,-0.98,2.9,0.77,2.81,0.16,0.11,11,0,0.38,-0.04,1,12,0.39
ETHUSDT,-1,1.9,1,TP,222,1,558,0,0,-2.64,0.47,0.85,0.85,0.34,0.71,75,1,0.35,0,-1,15,0.28
ETHUSDT,-1,-0.751,0,TIMEOUT,69,1,312,0,0,-1.59,2.03,0.47,0.47,0.18,0.22,6,1,0.28,0,-1,7,0.11
ETHUSDT,-1,-0.608,0,TIMEOUT,6,3,430,0,2,0.12,1.88,1.36,0.86,0.17,0.17,67,0,0.5,-0.24,-1,12,0.2
ETHUSDT,1,-1.632,0,TIMEOUT,106,1,323,0,0,-3.95,5.37,4.31,4.31,0.3,0.11,7,0,0.69,0,1,22,0.58
ETHUSDT,1,1.9,1,TP,33,1,81,0,0,-2.27,7.48,1.89,1.89,0.22,0.09,111,0,0.67,0,1,7,0.34
ETHUSDT,-1,1.9,1,TP,145,4,486,0,3,-0.08,2.95,0.68,0.59,0.13,0.17,21,1,0.11,-0.05,-1,21,0.1
ETHUSDT,1,1.9,1,TP,6,2,565,0,1,0.4,25.27,0.63,1.02,0.35,0.19,316,0,1.1,-0.27,1,5,0.37
ETHUSDT,1,1.9,1,TP,51,1,395,0,0,-1.13,9.89,0.65,0.65,0.38,0.21,462,0,0.84,0,1,1,0.21
ETHUSDT,1,1.9,1,TP,25,1,230,0,0,-1.98,0.3,0.73,0.73,0.33,0.25,79,0,0.23,0,1,9,0.23
ETHUSDT,1,1.9,1,TP,163,1,159,0,0,-3.98,10.43,10.17,10.17,0.29,0.24,311,0,0.5,0,1,1,1.09
ETHUSDT,1,1.9,1,TP,23,1,792,0,0,-4.88,5.12,4.47,4.47,0.51,0.05,30,0,0.8,0,1,15,0.77
ETHUSDT,-1,-2.1,0,SL,35,2,124,0,1,-0.36,2.67,0.87,0.66,0.42,0.3,25,0,0.52,0.16,-1,2,0.36
ETHUSDT,-1,-2.1,0,SL,22,4,212,0,3,-0.09,1.85,1.4,0.98,0.52,0.38,31,1,1.47,-0.79,-1,17,0.67
ETHUSDT,1,1.9,1,TP,91,1,252,0,0,-2.83,4.08,0.99,0.99,0.47,0.18,75,0,0.64,0,1,17,0.43
ETHUSDT,1,1.9,1,TP,8,1,585,0,0,-4.59,5.27,5.93,5.93,0.39,0.1,36,0,0.56,0,1,15,0.97
ETHUSDT,1,1.9,1,TP,7,1,750,0,0,-5.22,2.83,11.77,11.77,0.4,0.78,0,1,1,0,1,8,1.96
ETHUSDT,1,1.9,1,TP,62,2,1124,0,1,0,14.15,1.46,1.66,0.29,0.76,373,1,0.37,-0.27,1,6,0.36
ETHUSDT,1,1.9,1,TP,9,1,2755,0,0,-3.72,7.51,1.35,1.35,1.06,0.17,223,0,1.25,0,1,6,0.9
ETHUSDT,1,1.9,1,TP,41,1,3243,0,0,-3.28,2.63,1.59,1.59,0.75,0.17,73,0,0.43,0,1,8,0.94
ETHUSDT,-1,-2.1,0,SL,26,4,149,0,3,-0.27,15.97,0.74,0.78,0.47,0.39,629,0,1.43,-0.14,-1,5,0.26
ETHUSDT,-1,1.9,1,TP,87,4,180,0,3,-0.06,-0.9,0.64,0.73,0.67,0.73,111,0,1.01,-0.61,-1,17,0.65
ETHUSDT,-1,-0.055,0,TIMEOUT,229,1,282,0,0,-5.14,3.3,10.78,10.78,0.49,0.7,170,0,0.97,0,-1,14,1.68
ETHUSDT,1,1.9,1,TP,27,1,149,0,0,-5.11,1.55,3.22,3.22,0.4,0.29,85,0,0.23,0,1,7,0.39
ETHUSDT,1,1.9,1,TP,51,4,433,0,3,0.11,0.73,0.4,0.58,0.36,0.27,5,0,0.68,-0.72,1,6,0.27
ETHUSDT,1,1.9,1,TP,7,4,735,0,3,-1.19,3.25,1.71,1.07,0.5,0.44,64,0,1.44,-0.25,1,10,0.71
ETHUSDT,1,-2.1,0,SL,21,4,1242,0,3,-0.56,1.65,0.91,1.33,0.45,0.17,27,0,0.69,-0.31,1,1,0.67
ETHUSDT,-1,1.9,1,TP,25,1,167,0,0,-3.99,4.26,6.29,6.29,0.81,0.34,9,0,1.36,0,-1,14,2.41
ETHUSDT,-1,1.9,1,TP,16,1,646,0,0,-3.26,17.16,3.57,3.57,1.04,1.25,278,0,2.51,0,-1,14,2.02
ETHUSDT,1,1.9,1,TP,17,1,235,0,0,-0.98,1.47,1.23,1.23,0.42,0.17,6,0,1.13,0,1,4,0.41
