symbol,S,tEntry,tExit,entry,exitPx,exitType,hold,pnlPct,pnlR,mfeR,maeR,mfeMaxPct,maeMaxPct,cycleAge,slowAge,slowLeft,cfLag,pullLag,entryVsZone,pullDepth,volConfirm,volEntry,atrPct,zoneAge,emaSlope,hour
SOLUSDT,1,2025-06-08 17:00,2025-06-09 04:30,152.64,151.16,TIMEOUT,47,-1.11,-0.555,0.87,0.63,1.74,1.26,1,110,356,0,0,4.64,-2.98,3.2,3.2,0.42,172,1,17
TONUSDT,-1,2025-06-14 13:30,2025-06-15 06:00,2.9205,2.97891,SL,67,-2.14,-1.07,0.34,1,0.68,2,1,197,148,0,0,4.94,-4.8,12.75,12.75,0.48,1,-1,13
LTCUSDT,-1,2025-06-14 18:00,2025-06-15 14:45,85.1,86.41,TIMEOUT,84,-1.679,-0.84,0.53,0.85,1.07,1.7,3,183,71,0,2,2.83,-0.38,0.43,0.76,0.41,166,-1,18
1000PEPEUSDT,-1,2025-06-14 19:30,2025-06-15 03:30,0.0108704,0.011088,SL,33,-2.14,-1.07,0.86,1.21,1.71,2.42,2,185,845,0,1,8,-0.74,0.69,0.51,0.72,173,-1,19
TRXUSDT,1,2025-06-16 13:00,2025-06-16 23:45,0.27963,0.274037,SL,44,-2.14,-1.07,0.69,1.12,1.37,2.24,1,1,144,0,0,3.2,-2.21,1.23,1.23,1.06,2,1,13
TRXUSDT,-1,2025-06-20 18:15,2025-06-21 08:45,0.27244,0.27443,TIMEOUT,59,-0.87,-0.435,0.16,0.41,0.32,0.81,4,217,233,0,3,6.66,-0.52,1.9,1,0.34,300,-1,18
TRXUSDT,1,2025-06-27 21:30,2025-06-28 19:15,0.27278,0.2729,TIMEOUT,88,-0.096,-0.048,0.72,0.02,1.44,0.04,1,393,1587,0,0,1.58,-0.88,0.74,0.74,0.17,202,1,21
SUIUSDT,-1,2025-07-07 19:15,2025-07-08 18:45,2.8772,2.9281,TIMEOUT,95,-1.909,-0.955,0.92,0.97,1.84,1.95,4,293,97,0,3,-0.98,0.27,0.73,1.11,0.6,1,-1,19
TRXUSDT,1,2025-07-13 13:00,2025-07-14 00:45,0.3029,0.30126,TIMEOUT,48,-0.681,-0.341,0.35,0.28,0.69,0.55,1,1895,125,0,0,0.88,-2.04,2.17,2.17,0.15,37,1,13
OPUSDT,1,2025-07-22 20:15,2025-07-23 07:30,0.7905,0.77469,SL,46,-2.14,-1.07,0.84,1.7,1.68,3.4,4,1499,28,2,1,1.33,-0.53,0.88,0.54,1.33,392,1,20
SUIUSDT,1,2025-07-23 06:15,2025-07-23 09:15,3.9816,3.901968,SL,13,-2.14,-1.07,0.01,1.01,0.02,2.01,2,256,30,0,1,1.23,0.07,1.14,2.73,0.61,228,1,6
BNBUSDT,-1,2025-07-25 04:30,2025-07-25 12:00,761.52,776.7504,SL,31,-2.14,-1.07,0.34,1.04,0.69,2.08,4,1,137,0,3,3.19,-0.42,0.97,2.48,0.65,210,-1,4
ETHUSDT,-1,2025-07-25 04:45,2025-07-25 09:30,3647.05,3719.991,SL,20,-2.14,-1.07,0.68,1.08,1.36,2.17,3,139,145,0,2,1.72,0.23,0.72,1.18,0.71,251,-1,4
LTCUSDT,-1,2025-07-25 19:30,2025-07-26 08:45,111.69,113.9238,SL,54,-2.14,-1.07,0.36,1.04,0.73,2.09,3,155,846,0,2,6.52,0.05,0.23,0.34,0.75,443,-1,19
ETHUSDT,1,2025-07-29 10:15,2025-07-29 14:45,3852.32,3775.2736,SL,19,-2.14,-1.07,0.29,1.11,0.59,2.23,4,241,216,0,3,7.23,-0.25,0.42,1.19,0.45,253,1,10
ETHUSDT,1,2025-07-31 02:15,2025-07-31 14:00,3842.08,3793.99,TIMEOUT,48,-1.392,-0.696,0.47,0.75,0.93,1.51,1,401,27,0,0,6.68,-1.62,0.52,0.52,0.44,416,1,2
TONUSDT,1,2025-08-01 21:30,2025-08-01 22:00,3.6013,3.529274,SL,3,-2.14,-1.07,0.4,1.1,0.8,2.2,3,263,261,0,2,4.29,-0.15,1,1.53,1.45,182,1,21
TRXUSDT,1,2025-08-10 02:00,2025-08-10 23:30,0.33865,0.33817,TIMEOUT,87,-0.282,-0.141,0.53,0.26,1.07,0.51,1,562,449,0,0,11.53,-3.7,2.09,2.09,0.17,400,1,2
BNBUSDT,1,2025-08-10 05:30,2025-08-10 08:00,814.26,797.9748,SL,11,-2.14,-1.07,0,1.24,0,2.49,4,505,523,0,3,12.52,-1.25,0.72,0.8,0.35,228,1,5
NEARUSDT,1,2025-08-11 06:15,2025-08-11 07:45,2.802,2.74596,SL,7,-2.14,-1.07,0.07,1.05,0.14,2.11,2,634,28,0,1,17.74,-0.5,0.38,0.51,0.58,368,1,6
XRPUSDT,-1,2025-08-11 19:45,2025-08-12 15:00,3.1474,3.210348,SL,78,-2.14,-1.07,0.71,1.08,1.43,2.15,1,116,81,0,0,3.66,-1.95,3.14,3.14,0.74,145,-1,19
DOGEUSDT,-1,2025-08-15 17:15,2025-08-15 21:00,0.22431,0.228796,SL,16,-2.14,-1.07,0.82,1.09,1.64,2.18,2,103,200,0,1,5.34,-0.25,0.45,1.16,1.06,114,-1,17
TRXUSDT,-1,2025-08-20 02:15,2025-08-20 19:30,0.34836,0.35276,TIMEOUT,70,-1.403,-0.702,0.28,0.71,0.55,1.41,4,425,19,0,3,3.18,0.17,2.77,1.11,0.28,230,-1,2
ARBUSDT,-1,2025-08-21 19:30,2025-08-21 21:45,0.4893,0.499086,SL,10,-2.14,-1.07,0.07,1.02,0.14,2.04,2,204,74,0,1,4.99,-0.48,0.66,0.65,0.86,70,-1,19
XRPUSDT,1,2025-08-24 19:30,2025-08-24 20:00,3.0552,2.994096,SL,3,-2.14,-1.07,0.06,1.16,0.12,2.32,3,202,59,0,2,-3.07,0.25,1.92,16.9,0.77,555,1,19
DOGEUSDT,1,2025-08-24 19:30,2025-08-24 19:45,0.23597,0.231251,SL,2,-2.14,-1.07,0.04,1.01,0.07,2.02,4,203,51,0,3,-3.23,0.12,3.29,12.78,1.18,87,1,19
LINKUSDT,1,2025-08-24 19:30,2025-08-24 20:00,26.148,25.62504,SL,3,-2.14,-1.07,0.01,1.44,0.02,2.88,2,733,56,0,1,-1.71,-0.4,0.8,9.68,0.97,448,1,19
OPUSDT,1,2025-08-24 19:30,2025-08-24 20:00,0.7911,0.775278,SL,3,-2.14,-1.07,0.06,1.64,0.11,3.27,3,201,48,0,2,-2.8,0.26,1.05,10.14,1.23,274,1,19
ARBUSDT,-1,2025-08-27 09:00,2025-08-27 14:30,0.517,0.52734,SL,23,-2.14,-1.07,0.49,1.28,0.99,2.55,2,184,349,0,1,1.02,-0.65,0.93,1.01,0.79,20,-1,9
ETHUSDT,-1,2025-08-28 02:15,2025-08-28 08:00,4519.28,4609.6656,SL,24,-2.14,-1.07,0.17,1.26,0.33,2.52,2,254,7,0,1,2.64,-0.01,0.7,0.39,0.57,50,-1,2
TRXUSDT,1,2025-08-28 12:45,2025-08-28 15:00,0.34866,0.34502,TIMEOUT,10,-1.184,-0.592,0.01,0.54,0.03,1.07,3,79,6,1,1,1.61,0.09,1.31,0.57,0.14,18,1,12
OPUSDT,-1,2025-08-29 08:15,2025-08-29 12:30,0.6959,0.709818,SL,18,-2.14,-1.07,0.68,1.41,1.35,2.82,1,384,462,0,0,3.51,-3.01,1.78,1.78,0.81,62,-1,8
AVAXUSDT,-1,2025-09-01 00:15,2025-09-01 07:45,23.261,23.72622,SL,31,-2.14,-1.07,0.9,1.13,1.8,2.26,2,236,154,1,0,0.27,-3.64,2.01,2.01,0.45,186,-1,0
XRPUSDT,-1,2025-09-01 22:45,2025-09-02 03:15,2.7425,2.79735,SL,19,-2.14,-1.07,0.15,1.05,0.3,2.1,3,351,92,0,2,4,0.11,0.71,0.93,0.64,276,-1,22
ETHUSDT,-1,2025-09-02 17:30,2025-09-03 13:15,4305.03,4391.1306,SL,80,-2.14,-1.07,0.59,1.01,1.18,2.03,2,84,19,0,1,1.35,-0.46,0.39,0.51,0.64,83,-1,17
FILUSDT,1,2025-09-03 16:00,2025-09-04 04:00,2.33,2.2834,SL,49,-2.14,-1.07,0.6,1.01,1.2,2.02,3,214,55,2,0,0.35,-2.52,1.19,1.19,0.49,174,1,16
SOLUSDT,1,2025-09-05 12:30,2025-09-05 14:30,207.46,203.3108,SL,9,-2.14,-1.07,0.6,1.27,1.2,2.54,3,244,81,0,2,7.19,-1.05,0.46,8.66,0.52,350,1,12
ARBUSDT,-1,2025-09-07 19:00,2025-09-07 23:15,0.4888,0.498576,SL,18,-2.14,-1.07,0.11,1.05,0.23,2.11,2,290,72,0,1,2.48,-0.66,0.7,0.69,0.37,37,-1,19
TRXUSDT,1,2025-09-15 06:30,2025-09-15 08:45,0.35017,0.34552,TIMEOUT,10,-1.468,-0.734,0.07,0.68,0.14,1.35,3,659,9,0,2,-1.17,0.33,0.56,1.78,0.18,232,1,6
BTCUSDT,1,2025-09-16 17:15,2025-09-17 14:00,116704,116125,TIMEOUT,84,-0.636,-0.318,0.24,0.37,0.48,0.73,1,804,210,0,0,4.43,-3.68,2.2,2.2,0.24,148,1,17
1000PEPEUSDT,-1,2025-09-17 11:00,2025-09-17 19:15,0.0108474,0.011064,SL,34,-2.14,-1.07,0.62,1.09,1.25,2.18,3,209,31,0,2,1.06,0.17,0.63,1.36,0.52,10,-1,11
NEARUSDT,-1,2025-09-24 04:30,2025-09-24 05:45,2.944,3.00288,SL,6,-2.14,-1.07,0.31,1.17,0.61,2.34,3,191,67,0,2,-1.99,0.2,4.06,1.59,0.96,184,-1,4
LINKUSDT,-1,2025-09-28 04:30,2025-09-28 15:45,20.733,20.971,TIMEOUT,46,-1.288,-0.644,0.76,0.61,1.51,1.21,4,788,24,0,3,13.3,-0.08,0.4,0.88,0.33,372,-1,4
ARBUSDT,-1,2025-09-28 07:00,2025-09-28 17:45,0.4156,0.423912,SL,44,-2.14,-1.07,0.83,1.07,1.66,2.14,1,820,263,0,0,3.47,-1.45,0.95,0.95,0.4,40,-1,7
TONUSDT,-1,2025-09-29 12:30,2025-09-29 15:00,2.6726,2.726052,SL,11,-2.14,-1.07,0.21,1.01,0.43,2.02,3,1354,175,0,2,2.27,-1.65,1.07,1.22,0.3,56,-1,12
ARBUSDT,-1,2025-09-29 12:30,2025-09-29 14:15,0.4128,0.421056,SL,8,-2.14,-1.07,0.51,1.22,1.02,2.45,4,938,181,0,3,5.05,-2.33,0.47,1.58,0.51,55,-1,12
TRXUSDT,-1,2025-09-30 13:45,2025-10-01 08:30,0.33339,0.33597,TIMEOUT,76,-0.914,-0.457,0.34,0.39,0.68,0.79,1,161,11,0,0,4.7,-3.93,3.95,3.95,0.16,228,-1,13
IMXUSDT,-1,2025-10-02 15:45,2025-10-02 18:30,0.703,0.71706,SL,12,-2.14,-1.07,0.28,1.1,0.55,2.2,4,244,86,0,3,9.62,0.17,1.98,0.62,0.86,368,-1,15
1000PEPEUSDT,1,2025-10-03 17:00,2025-10-04 01:30,0.0101779,0.009974,SL,35,-2.14,-1.07,0.22,1.15,0.45,2.29,3,215,73,0,2,9.22,-0.64,1.68,6.22,0.95,465,1,17
AVAXUSDT,1,2025-10-03 17:00,2025-10-04 08:30,31.141,30.51818,SL,63,-2.14,-1.07,0.55,1.02,1.1,2.03,3,452,35,0,2,1.59,-1.18,1.53,3.86,0.98,109,1,17
TONUSDT,1,2025-10-03 17:00,2025-10-04 11:00,2.8544,2.797312,SL,73,-2.14,-1.07,0.36,1.05,0.72,2.09,2,216,330,0,1,2.04,-1.47,2.08,3.96,0.59,106,1,17
DOTUSDT,1,2025-10-03 17:00,2025-10-04 09:45,4.305,4.2189,SL,68,-2.14,-1.07,0.5,1.2,1,2.39,2,455,152,0,1,5.86,-0.53,3.07,5.04,0.81,213,1,17
FILUSDT,1,2025-10-03 17:00,2025-10-04 08:15,2.397,2.34906,SL,62,-2.14,-1.07,0.63,1.13,1.25,2.25,3,222,35,0,2,2.74,-1.42,2.5,5.27,0.82,39,1,17
OPUSDT,1,2025-10-05 04:45,2025-10-05 16:45,0.7441,0.729218,SL,49,-2.14,-1.07,0.86,1.1,1.72,2.2,1,562,192,0,0,4.6,-2.68,6.14,6.14,0.58,9,1,4
FILUSDT,1,2025-10-06 14:00,2025-10-07 06:30,2.417,2.36866,SL,67,-2.14,-1.07,0.27,1.01,0.54,2.03,1,114,47,0,0,7.4,-3.05,7.78,7.78,0.61,142,1,14
NEARUSDT,1,2025-10-06 15:15,2025-10-07 03:30,3.073,3.01154,SL,50,-2.14,-1.07,0.23,1.01,0.46,2.02,1,492,124,0,0,5.29,-2.6,1.12,1.12,0.76,147,1,15
TONUSDT,1,2025-10-06 16:00,2025-10-07 14:00,2.8451,2.7977,TIMEOUT,89,-1.806,-0.903,0.56,0.98,1.11,1.96,4,500,30,0,3,2.07,-0.36,0.69,1.19,0.38,147,1,16
BNBUSDT,-1,2025-10-12 03:15,2025-10-12 05:45,1123.78,1146.2556,SL,11,-2.14,-1.07,0.3,1.29,0.59,2.59,2,211,27,0,1,9.54,0.05,1.77,1.18,0.99,121,-1,3
AVAXUSDT,-1,2025-10-19 09:30,2025-10-19 10:15,19.995,20.3949,SL,4,-2.14,-1.07,0.04,1.32,0.09,2.64,3,467,37,0,2,15.61,0.16,1.51,2.38,0.57,286,-1,9
SOLUSDT,1,2025-10-20 05:30,2025-10-20 16:00,192.5,188.65,SL,43,-2.14,-1.07,0.5,1.22,1.01,2.44,1,49,65,0,0,5.13,-2.39,0.83,0.83,0.63,85,1,5
FILUSDT,1,2025-10-21 15:00,2025-10-21 21:15,1.622,1.58956,SL,26,-2.14,-1.07,0.92,1.29,1.85,2.59,1,182,100,0,0,8.31,-3.5,2.7,2.7,0.95,219,1,15
BTCUSDT,1,2025-10-28 14:30,2025-10-28 20:15,114720.1,112425.698,SL,24,-2.14,-1.07,0.36,1.03,0.73,2.07,2,420,45,0,1,2.25,0.19,3.7,5.16,0.31,34,1,14
OPUSDT,-1,2025-11-06 17:00,2025-11-06 18:30,0.3548,0.361896,SL,7,-2.14,-1.07,0.25,1.4,0.51,2.79,3,336,41,0,2,4.47,-0.76,1.78,0.82,1.11,70,-1,17
BTCUSDT,-1,2025-11-08 17:15,2025-11-09 14:00,101759.6,103000.6,TIMEOUT,84,-1.36,-0.68,0.23,0.7,0.45,1.4,2,528,20,0,1,2.38,-0.2,0.84,0.51,0.27,22,-1,17
BTCUSDT,-1,2025-11-12 16:00,2025-11-13 06:15,101473.9,103503.378,SL,58,-2.14,-1.07,0.38,1.04,0.75,2.09,1,73,995,0,0,3.53,-4.54,3.02,3.02,0.51,90,-1,16
XRPUSDT,-1,2025-11-12 16:15,2025-11-12 21:30,2.334,2.38068,SL,22,-2.14,-1.07,0.42,1.11,0.83,2.22,1,1,44,0,0,10.3,-3.71,1.92,1.92,0.78,161,-1,16
LINKUSDT,-1,2025-11-12 16:15,2025-11-13 03:30,15.142,15.44484,SL,46,-2.14,-1.07,0.78,1.52,1.55,3.04,1,64,1111,0,0,5.17,-3.37,1.34,1.34,1.11,106,-1,16
FILUSDT,-1,2025-11-16 01:45,2025-11-16 06:15,2.037,2.07774,SL,19,-2.14,-1.07,0.39,2.41,0.79,4.81,2,464,1588,0,1,1.97,-0.1,1.76,2.82,1.32,21,-1,1
FILUSDT,-1,2025-11-18 15:00,2025-11-18 16:15,1.938,1.97676,SL,6,-2.14,-1.07,0.13,2.06,0.26,4.13,2,709,1356,0,1,1.26,-0.14,1.23,1.76,1.64,188,-1,15
LINKUSDT,-1,2025-11-20 16:30,2025-11-20 21:15,12.883,13.14066,SL,20,-2.14,-1.07,0.48,1.18,0.96,2.36,1,833,368,0,0,2.71,-3.73,1.82,1.82,1.2,70,-1,16
NEARUSDT,-1,2025-11-24 00:45,2025-11-24 02:00,1.823,1.85946,SL,6,-2.14,-1.07,0.16,1.54,0.33,3.07,3,1197,361,0,2,12.37,-0.71,1.98,2.78,0.82,259,-1,0
IMXUSDT,-1,2025-11-24 01:00,2025-11-24 02:00,0.3101,0.316302,SL,5,-2.14,-1.07,0.16,1.34,0.32,2.68,2,1124,78,0,1,2.04,-0.07,1.63,9.68,0.89,60,-1,1
TRXUSDT,-1,2025-11-25 00:30,2025-11-25 23:00,0.27448,0.27493,TIMEOUT,91,-0.304,-0.152,0.7,0.09,1.4,0.19,1,788,95,0,0,4.79,-1.74,0.78,0.78,0.17,40,-1,0
NEARUSDT,-1,2025-11-25 07:45,2025-11-25 17:15,1.849,1.88598,SL,39,-2.14,-1.07,0.92,1.16,1.84,2.33,1,1321,204,0,0,13.07,-2.9,1.99,1.99,0.66,385,-1,7
1000PEPEUSDT,1,2025-11-26 01:15,2025-11-26 10:30,0.0045907,0.004499,SL,38,-2.14,-1.07,0.53,1.06,1.07,2.13,3,124,388,0,2,6.48,-0.67,0.43,0.4,0.76,126,1,1
ADAUSDT,1,2025-11-26 18:15,2025-11-27 13:15,0.4351,0.426398,SL,77,-2.14,-1.07,0.41,1.02,0.83,2.05,1,182,158,0,0,6.01,-4.1,1.74,1.74,0.73,121,1,18
SOLUSDT,1,2025-11-26 18:45,2025-11-27 09:45,144.59,141.6982,SL,61,-2.14,-1.07,0.04,1.06,0.08,2.12,1,195,149,0,0,6.25,-4.09,0.73,0.73,0.85,27,1,18
XRPUSDT,1,2025-11-27 21:00,2025-11-28 01:30,2.2232,2.178736,SL,19,-2.14,-1.07,0.12,1,0.23,2,4,450,284,0,3,5.72,-0.69,0.82,1.25,0.39,129,1,21
XRPUSDT,1,2025-11-29 17:30,2025-11-30 23:45,2.2053,2.161194,SL,122,-2.14,-1.07,0.2,1.25,0.41,2.5,3,628,3,0,2,2.5,0.27,0.56,1.6,0.42,43,1,17
TRXUSDT,1,2025-11-30 13:45,2025-12-01 00:15,0.28178,0.27843,TIMEOUT,43,-1.329,-0.664,0.26,0.62,0.52,1.24,1,347,8,0,0,4.55,-2.4,1.84,1.84,0.12,42,1,13
XRPUSDT,-1,2025-12-07 15:00,2025-12-07 17:15,2.0217,2.062134,SL,10,-2.14,-1.07,0.2,1.41,0.39,2.82,3,263,69,0,2,0.57,-0.29,3.48,2.48,0.56,97,-1,15
BNBUSDT,-1,2025-12-07 15:00,2025-12-07 17:15,880.73,898.3446,SL,10,-2.14,-1.07,0.12,1.19,0.24,2.38,4,182,73,0,3,1.04,-1.06,10.32,5.86,0.46,0,-1,15
SOLUSDT,-1,2025-12-08 01:00,2025-12-08 04:30,132.4,135.048,SL,15,-2.14,-1.07,0.11,1.03,0.21,2.07,2,242,21,0,1,0.35,-0.1,0.66,0.65,0.75,138,-1,1
DOTUSDT,-1,2025-12-09 10:30,2025-12-09 15:00,2.097,2.13894,SL,19,-2.14,-1.07,0.07,1.57,0.14,3.15,3,370,5,0,2,4.81,-0.74,1.15,1.87,0.47,100,-1,10
BTCUSDT,1,2025-12-09 16:00,2025-12-10 15:30,93414.5,91546.21,SL,95,-2.14,-1.07,0.61,1.01,1.22,2.03,1,132,50,0,0,6.03,-4.91,3.63,3.63,0.52,46,1,16
TRXUSDT,-1,2025-12-10 05:15,2025-12-10 21:30,0.27991,0.2803,TIMEOUT,66,-0.279,-0.14,0.58,0.09,1.15,0.19,1,269,333,0,0,6.73,-4.1,1.01,1.01,0.14,121,-1,5
BNBUSDT,1,2025-12-10 20:45,2025-12-11 00:45,899.42,881.4316,SL,17,-2.14,-1.07,0.19,1.02,0.39,2.04,4,228,10,0,3,1.02,0.09,2.03,1.65,0.66,44,1,20
LINKUSDT,1,2025-12-10 20:45,2025-12-10 22:15,14.434,14.14532,SL,7,-2.14,-1.07,0.14,1.34,0.28,2.67,4,111,22,0,3,3.84,-0.11,2.21,1.4,1.26,116,1,20
SUIUSDT,1,2025-12-10 20:45,2025-12-10 22:00,1.6436,1.610728,SL,6,-2.14,-1.07,0.33,1.12,0.65,2.23,2,242,23,0,1,1.32,0.3,0.82,1.88,1.57,118,1,20
1000PEPEUSDT,1,2025-12-10 20:45,2025-12-10 21:45,0.0047855,0.00469,SL,5,-2.14,-1.07,0.3,1.14,0.6,2.28,2,241,18,0,1,0.3,0.3,0.59,1.39,1.41,10,1,20
NEARUSDT,1,2025-12-10 20:45,2025-12-10 22:00,1.796,1.76008,SL,6,-2.14,-1.07,0.31,1.14,0.61,2.28,3,233,17,0,2,1.73,0.05,3.39,2.28,1.29,190,1,20
APTUSDT,1,2025-12-10 20:45,2025-12-10 21:45,1.8373,1.800554,SL,5,-2.14,-1.07,0.27,1.21,0.54,2.41,3,111,18,0,2,2.56,-0.07,3.42,1.81,1.31,237,1,20
ARBUSDT,1,2025-12-10 20:45,2025-12-10 22:00,0.2224,0.217952,SL,6,-2.14,-1.07,0.29,1.33,0.58,2.65,4,235,22,0,3,2.92,0.01,2.01,2.11,1.28,116,1,20
ARBUSDT,-1,2025-12-12 15:45,2025-12-12 22:30,0.2016,0.205632,SL,28,-2.14,-1.07,0.99,1.12,1.98,2.23,1,144,83,0,0,2.33,-4.94,4.38,4.38,1,101,-1,15
NEARUSDT,-1,2025-12-12 16:00,2025-12-12 23:00,1.602,1.63404,SL,29,-2.14,-1.07,0.62,1.03,1.25,2.06,1,150,908,0,0,4.28,-4.23,2.83,2.83,1.02,44,-1,16
OPUSDT,-1,2025-12-12 16:00,2025-12-12 18:30,0.2979,0.303858,SL,11,-2.14,-1.07,0.69,1.02,1.38,2.05,1,150,716,0,0,5.97,-4.79,3.5,3.5,1.07,292,-1,16
APTUSDT,-1,2025-12-17 11:30,2025-12-17 14:45,1.5587,1.589874,SL,14,-2.14,-1.07,0.42,1.94,0.84,3.88,2,612,199,0,1,13.75,-0.04,1.07,0.93,0.48,385,-1,11
ARBUSDT,-1,2025-12-17 11:30,2025-12-17 14:45,0.1962,0.200124,SL,14,-2.14,-1.07,0.97,1.4,1.94,2.8,4,247,213,0,3,0.94,0.02,0.74,0.53,0.49,85,-1,11
BTCUSDT,-1,2025-12-17 22:15,2025-12-18 13:00,86213.4,87937.668,SL,60,-2.14,-1.07,0.23,1.02,0.46,2.04,4,648,175,0,3,0.22,0.15,0.35,0.73,0.5,12,-1,22
NEARUSDT,-1,2025-12-18 20:45,2025-12-18 22:15,1.422,1.45044,SL,7,-2.14,-1.07,0.04,1.2,0.07,2.39,1,745,335,0,0,5.29,-2.59,0.5,0.5,1.49,284,-1,20
SOLUSDT,-1,2025-12-21 06:00,2025-12-22 00:15,125.25,127.755,SL,74,-2.14,-1.07,0.78,1.3,1.56,2.6,2,806,-59,0,1,3.19,-0.19,0.29,0.42,0.21,67,-1,6
APTUSDT,1,2025-12-21 10:30,2025-12-21 13:00,1.6293,1.596714,SL,11,-2.14,-1.07,0.03,1.43,0.07,2.87,2,167,983,0,1,1.85,0.17,1.09,1.38,0.6,52,1,10
XRPUSDT,1,2025-12-22 13:15,2025-12-22 20:15,1.9317,1.893066,SL,29,-2.14,-1.07,0.39,1.07,0.77,2.13,4,213,87,0,3,0.6,-0.45,2.58,0.73,0.33,50,1,13
IMXUSDT,1,2025-12-26 09:30,2025-12-26 15:15,0.2349,0.230202,SL,24,-2.14,-1.07,0.64,1,1.28,2,1,371,307,0,0,7.04,-0.59,0.62,0.62,0.5,246,1,9
TRXUSDT,-1,2025-12-26 13:15,2025-12-26 22:45,0.27828,0.27938,TIMEOUT,39,-0.535,-0.268,0.17,0.22,0.35,0.43,1,368,74,0,0,3.22,-1.58,1.24,1.24,0.11,702,-1,13
LTCUSDT,-1,2025-12-26 17:45,2025-12-27 11:15,76.47,77.66,TIMEOUT,71,-1.696,-0.848,0.03,0.79,0.05,1.58,3,191,2,0,2,0.34,-0.31,0.54,0.4,0.42,74,-1,17
SOLUSDT,-1,2025-12-26 19:00,2025-12-27 14:45,121.97,123.28,TIMEOUT,80,-1.214,-0.607,0.13,0.74,0.26,1.48,2,249,81,0,1,1.54,-0.33,0.27,0.18,0.47,36,-1,19
ARBUSDT,1,2025-12-29 05:00,2025-12-29 09:30,0.1975,0.19355,SL,19,-2.14,-1.07,0.13,1.34,0.25,2.68,4,266,147,0,3,9.98,-0.26,0.96,0.82,0.57,689,1,5
FILUSDT,1,2025-12-29 13:00,2025-12-29 14:15,1.353,1.32594,SL,6,-2.14,-1.07,0.37,1.15,0.74,2.29,2,149,948,0,1,4.79,0.12,0.84,1.51,1.05,575,1,13
XRPUSDT,-1,2025-12-31 16:30,2026-01-01 11:45,1.8453,1.8543,TIMEOUT,78,-0.628,-0.314,0.94,0.27,1.88,0.55,1,156,47,0,0,2.25,-3.19,3.97,3.97,0.31,130,-1,16
AVAXUSDT,-1,2025-12-31 16:30,2026-01-01 13:45,12.309,12.413,TIMEOUT,86,-0.985,-0.492,0.37,0.45,0.73,0.91,1,165,15,0,0,8.58,-3.19,5.01,5.01,0.46,316,-1,16
BNBUSDT,1,2026-01-07 09:00,2026-01-07 14:30,915.36,903.61,TIMEOUT,23,-1.424,-0.712,0.08,0.91,0.16,1.83,4,959,68,0,3,2.19,0.14,1.99,1.78,0.28,58,1,9
SUIUSDT,1,2026-01-07 09:30,2026-01-07 13:00,1.9138,1.875524,SL,15,-2.14,-1.07,0.67,1.15,1.34,2.31,4,531,83,0,3,12.19,-0.37,1.22,1.25,1,171,1,9
SUIUSDT,-1,2026-01-10 23:45,2026-01-11 14:45,1.7934,1.829268,SL,61,-2.14,-1.07,0.12,1.12,0.24,2.25,4,247,224,0,3,4.01,-0.27,1.4,1.28,0.37,183,-1,23
TONUSDT,-1,2026-01-11 04:00,2026-01-11 14:45,1.7353,1.7632,TIMEOUT,44,-1.748,-0.874,0.22,1,0.43,1.99,4,249,225,0,3,2.54,-0.79,0.39,0.76,0.35,129,-1,4
IMXUSDT,-1,2026-01-11 23:15,2026-01-12 01:30,0.267,0.27234,SL,10,-2.14,-1.07,0.69,1.05,1.39,2.1,4,343,153,0,3,-1.08,-1.03,0.91,1.63,0.77,54,-1,23
DOGEUSDT,-1,2026-01-12 10:00,2026-01-12 16:15,0.1367,0.139434,SL,26,-2.14,-1.07,0.68,1.14,1.36,2.28,1,394,105,0,0,1.89,-1.67,0.45,0.45,0.59,6,-1,10
OPUSDT,-1,2026-01-21 18:45,2026-01-21 19:15,0.3024,0.308448,SL,3,-2.14,-1.07,0.38,1.11,0.76,2.22,2,266,2205,0,1,9.8,-0.28,0.78,0.57,1.27,339,-1,18
ETHUSDT,-1,2026-01-22 15:45,2026-01-23 17:30,2940.72,2999.5344,SL,104,-2.14,-1.07,0.86,1.36,1.72,2.71,3,344,386,0,2,1,-1.28,3.89,1.79,0.68,110,-1,15
BNBUSDT,-1,2026-01-22 16:45,2026-01-23 17:30,885.59,903.3018,SL,100,-2.14,-1.07,0.13,1.14,0.26,2.28,2,352,346,0,1,2.07,-0.41,0.66,0.74,0.38,12,-1,16
DOTUSDT,-1,2026-01-23 15:30,2026-01-23 17:15,1.926,1.96452,SL,8,-2.14,-1.07,0.21,1.19,0.42,2.39,2,443,2012,0,1,0.53,-0.28,1.71,1.11,0.68,3,-1,15
TONUSDT,-1,2026-01-25 16:30,2026-01-26 04:15,1.5029,1.532958,SL,48,-2.14,-1.07,0.87,1.02,1.75,2.05,1,943,882,0,0,2.3,-2.81,0.92,0.92,0.5,2,-1,16
XRPUSDT,-1,2026-01-27 14:00,2026-01-27 20:15,1.888,1.92576,SL,26,-2.14,-1.07,0.33,1.02,0.66,2.04,3,1122,9,0,2,-0.91,0.38,1.05,1.5,0.29,102,-1,14
TRXUSDT,-1,2026-01-30 06:30,2026-01-30 18:45,0.29059,0.29381,TIMEOUT,50,-1.248,-0.624,0.49,0.57,0.99,1.14,1,631,430,0,0,6.91,-2.96,2.32,2.32,0.2,30,-1,6
